Code;Niveau;Chapitre;Description_FR;Description_EN;Categorie;Unite;DD_Taux_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites_Administratives;Total_Import_Taxes_%
0103921000;HS10;01;D'un poids égal ou supérieur à 50 kg - Type 1;Swine - Type 1;;;10.0;;;;;
0103922000;HS10;01;D'un poids égal ou supérieur à 50 kg - Type 2;Swine - Type 2;;;10.0;;;;;
0103929000;HS10;01;D'un poids égal ou supérieur à 50 kg - Autre;Swine - Other;;;10.0;;;;;
010410;HS6;01;Ovins vivants;Live sheep;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0104101000;HS10;01;Ovins vivants - Type 1;Live sheep - Type 1;;;10.0;;;;;
0104102000;HS10;01;Ovins vivants - Type 2;Live sheep - Type 2;;;10.0;;;;;
0104109000;HS10;01;Ovins vivants - Autre;Live sheep - Other;;;10.0;;;;;
010420;HS6;01;Caprins vivants;Live goats;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0104201000;HS10;01;Caprins vivants - Type 1;Live goats - Type 1;;;10.0;;;;;
0104202000;HS10;01;Caprins vivants - Type 2;Live goats - Type 2;;;10.0;;;;;
0104209000;HS10;01;Caprins vivants - Autre;Live goats - Other;;;10.0;;;;;
010511;HS6;01;Volailles vivantes - coqs et poules ≤185g;Live poultry - fowls ≤185g;poultry;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0105110010;HS10;01;Volailles vivantes - coqs et poules ≤185g - Usage spécifique;Live poultry - fowls ≤185g - Specific use;;;10.0;;;;;
0105110090;HS10;01;Volailles vivantes - coqs et poules ≤185g - Autre usage;Live poultry - fowls ≤185g - Other use;;;10.0;;;;;
010512;HS6;01;Dindes vivantes ≤185g;Live turkeys ≤185g;poultry;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
010513;HS6;01;Canards;Poultry;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0105131000;HS10;01;Canards - Type 1;Poultry - Type 1;;;10.0;;;;;
0105132000;HS10;01;Canards - Type 2;Poultry - Type 2;;;10.0;;;;;
0105139000;HS10;01;Canards - Autre;Poultry - Other;;;10.0;;;;;
010514;HS6;01;Oies;Poultry;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0105141000;HS10;01;Oies - Type 1;Poultry - Type 1;;;10.0;;;;;
0105142000;HS10;01;Oies - Type 2;Poultry - Type 2;;;10.0;;;;;
0105149000;HS10;01;Oies - Autre;Poultry - Other;;;10.0;;;;;
010515;HS6;01;Pintades;Poultry;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0105151000;HS10;01;Pintades - Type 1;Poultry - Type 1;;;10.0;;;;;
0105152000;HS10;01;Pintades - Type 2;Poultry - Type 2;;;10.0;;;;;
0105159000;HS10;01;Pintades - Autre;Poultry - Other;;;10.0;;;;;
010594;HS6;01;Volailles vivantes autres (poulets >185g);Other live poultry (fowls >185g);poultry;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0105940010;HS10;01;Volailles vivantes autres (poulets >185g) - Usage spécifique;Other live poultry (fowls >185g) - Specific use;;;10.0;;;;;
0105940090;HS10;01;Volailles vivantes autres (poulets >185g) - Autre usage;Other live poultry (fowls >185g) - Other use;;;10.0;;;;;
010599;HS6;01;autres;Poultry;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0105991000;HS10;01;autres - Type 1;Poultry - Type 1;;;10.0;;;;;
0105992000;HS10;01;autres - Type 2;Poultry - Type 2;;;10.0;;;;;
0105999000;HS10;01;autres - Autre;Poultry - Other;;;10.0;;;;;
010600;HS6;01;Autres animaux vivants;Autres animaux vivants;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0106001000;HS10;01;Autres animaux vivants - Type 1;Autres animaux vivants - Type 1;;;10.0;;;;;
0106002000;HS10;01;Autres animaux vivants - Type 2;Autres animaux vivants - Type 2;;;10.0;;;;;
0106009000;HS10;01;Autres animaux vivants - Autre;Autres animaux vivants - Other;;;10.0;;;;;
010611;HS6;01;Primates vivants;Live primates;wildlife;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
010612;HS6;01;Baleines;de lamantins et dugongs (mammifères de l'ordre Sirenia);live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0106121000;HS10;01;Baleines - Type 1;de lamantins et dugongs (mammifères de l'ordre Sirenia) - Type 1;;;10.0;;;;;
0106122000;HS10;01;Baleines - Type 2;de lamantins et dugongs (mammifères de l'ordre Sirenia) - Type 2;;;10.0;;;;;
0106129000;HS10;01;Baleines - Autre;de lamantins et dugongs (mammifères de l'ordre Sirenia) - Other;;;10.0;;;;;
010613;HS6;01;Chameaux et autres camélidés (Camelidae);Mammals;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0106131000;HS10;01;Chameaux et autres camélidés (Camelidae) - Type 1;Mammals - Type 1;;;10.0;;;;;
0106132000;HS10;01;Chameaux et autres camélidés (Camelidae) - Type 2;Mammals - Type 2;;;10.0;;;;;
0106139000;HS10;01;Chameaux et autres camélidés (Camelidae) - Autre;Mammals - Other;;;10.0;;;;;
010614;HS6;01;Lapins et lièvres;Mammals;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0106141000;HS10;01;Lapins et lièvres - Type 1;Mammals - Type 1;;;10.0;;;;;
0106142000;HS10;01;Lapins et lièvres - Type 2;Mammals - Type 2;;;10.0;;;;;
0106149000;HS10;01;Lapins et lièvres - Autre;Mammals - Other;;;10.0;;;;;
010619;HS6;01;Autres;Mammals;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0106191000;HS10;01;Autres - Type 1;Mammals - Type 1;;;10.0;;;;;
0106192000;HS10;01;Autres - Type 2;Mammals - Type 2;;;10.0;;;;;
0106199000;HS10;01;Autres - Autre;Mammals - Other;;;10.0;;;;;
010620;HS6;01;Reptiles (y compris les serpents et tortues de mer);Reptiles;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0106201000;HS10;01;Reptiles (y compris les serpents et tortues de mer) - Type 1;Reptiles - Type 1;;;10.0;;;;;
0106202000;HS10;01;Reptiles (y compris les serpents et tortues de mer) - Type 2;Reptiles - Type 2;;;10.0;;;;;
0106209000;HS10;01;Reptiles (y compris les serpents et tortues de mer) - Autre;Reptiles - Other;;;10.0;;;;;
010631;HS6;01;Oiseaux de proie;Birds;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0106311000;HS10;01;Oiseaux de proie - Type 1;Birds - Type 1;;;10.0;;;;;
0106312000;HS10;01;Oiseaux de proie - Type 2;Birds - Type 2;;;10.0;;;;;
0106319000;HS10;01;Oiseaux de proie - Autre;Birds - Other;;;10.0;;;;;
010632;HS6;01;Psittaciformes (y compris les perroquets;Birds;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0106321000;HS10;01;Psittaciformes (y compris les perroquets - Type 1;Birds - Type 1;;;10.0;;;;;
0106322000;HS10;01;Psittaciformes (y compris les perroquets - Type 2;Birds - Type 2;;;10.0;;;;;
0106329000;HS10;01;Psittaciformes (y compris les perroquets - Autre;Birds - Other;;;10.0;;;;;
010633;HS6;01;Autruches;emeus (Dromaius novahollandiae);live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0106331000;HS10;01;Autruches - Type 1;emeus (Dromaius novahollandiae) - Type 1;;;10.0;;;;;
0106332000;HS10;01;Autruches - Type 2;emeus (Dromaius novahollandiae) - Type 2;;;10.0;;;;;
0106339000;HS10;01;Autruches - Autre;emeus (Dromaius novahollandiae) - Other;;;10.0;;;;;
010639;HS6;01;Autres :;Birds;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0106391000;HS10;01;Autres : - Type 1;Birds - Type 1;;;10.0;;;;;
0106392000;HS10;01;Autres : - Type 2;Birds - Type 2;;;10.0;;;;;
0106399000;HS10;01;Autres : - Autre;Birds - Other;;;10.0;;;;;
010641;HS6;01;Abeilles;Insects;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0106411000;HS10;01;Abeilles - Type 1;Insects - Type 1;;;10.0;;;;;
0106412000;HS10;01;Abeilles - Type 2;Insects - Type 2;;;10.0;;;;;
0106419000;HS10;01;Abeilles - Autre;Insects - Other;;;10.0;;;;;
010649;HS6;01;Autres;Insects;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0106491000;HS10;01;Autres - Type 1;Insects - Type 1;;;10.0;;;;;
0106492000;HS10;01;Autres - Type 2;Insects - Type 2;;;10.0;;;;;
0106499000;HS10;01;Autres - Autre;Insects - Other;;;10.0;;;;;
010690;HS6;01;Autres;Animals;live_animals;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0106901000;HS10;01;Autres - Type 1;Animals - Type 1;;;10.0;;;;;
0106902000;HS10;01;Autres - Type 2;Animals - Type 2;;;10.0;;;;;
0106909000;HS10;01;Autres - Autre;Animals - Other;;;10.0;;;;;
020110;HS6;02;Carcasses ou demi-carcasses de bovins, fraîches;Bovine carcasses or half-carcasses, fresh;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0201101000;HS10;02;Carcasses ou demi-carcasses de bovins, fraîches - Grade 1 / Premium;Bovine carcasses or half-carcasses, fresh - Grade 1 / Premium;;;10.0;;;;;
0201102000;HS10;02;Carcasses ou demi-carcasses de bovins, fraîches - Grade 2 / Standard;Bovine carcasses or half-carcasses, fresh - Grade 2 / Standard;;;10.0;;;;;
0201109000;HS10;02;Carcasses ou demi-carcasses de bovins, fraîches - Autre;Bovine carcasses or half-carcasses, fresh - Other;;;10.0;;;;;
020120;HS6;02;Morceaux de bovins non désossés, frais;Bovine cuts, bone-in, fresh;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0201201000;HS10;02;Morceaux de bovins non désossés, frais - Grade 1 / Premium;Bovine cuts, bone-in, fresh - Grade 1 / Premium;;;10.0;;;;;
0201202000;HS10;02;Morceaux de bovins non désossés, frais - Grade 2 / Standard;Bovine cuts, bone-in, fresh - Grade 2 / Standard;;;10.0;;;;;
0201209000;HS10;02;Morceaux de bovins non désossés, frais - Autre;Bovine cuts, bone-in, fresh - Other;;;10.0;;;;;
020130;HS6;02;Viande de bovins désossée;Bovine meat;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0201301000;HS10;02;Viande de bovins désossée - Type 1;Bovine meat - Type 1;;;10.0;;;;;
0201302000;HS10;02;Viande de bovins désossée - Type 2;Bovine meat - Type 2;;;10.0;;;;;
0201309000;HS10;02;Viande de bovins désossée - Autre;Bovine meat - Other;;;10.0;;;;;
020210;HS6;02;Carcasses de bovins, congelées;Bovine carcasses, frozen;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0202101000;HS10;02;Carcasses de bovins, congelées - Grade 1 / Premium;Bovine carcasses, frozen - Grade 1 / Premium;;;10.0;;;;;
0202102000;HS10;02;Carcasses de bovins, congelées - Grade 2 / Standard;Bovine carcasses, frozen - Grade 2 / Standard;;;10.0;;;;;
0202109000;HS10;02;Carcasses de bovins, congelées - Autre;Bovine carcasses, frozen - Other;;;10.0;;;;;
020220;HS6;02;Morceaux de bovins non désossés, congelés;Bovine cuts, bone-in, frozen;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
020230;HS6;02;Viande de bovins désossée;Bovine meat;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0202301000;HS10;02;Viande de bovins désossée - Type 1;Bovine meat - Type 1;;;10.0;;;;;
0202302000;HS10;02;Viande de bovins désossée - Type 2;Bovine meat - Type 2;;;10.0;;;;;
0202309000;HS10;02;Viande de bovins désossée - Autre;Bovine meat - Other;;;10.0;;;;;
020311;HS6;02;Carcasses de porcins, fraîches;Swine carcasses, fresh;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
020312;HS6;02;Jambons et épaules de porcins;Hams and shoulders of swine;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0203121000;HS10;02;Jambons et épaules de porcins - Type 1;Hams and shoulders of swine - Type 1;;;10.0;;;;;
0203122000;HS10;02;Jambons et épaules de porcins - Type 2;Hams and shoulders of swine - Type 2;;;10.0;;;;;
0203129000;HS10;02;Jambons et épaules de porcins - Autre;Hams and shoulders of swine - Other;;;10.0;;;;;
020319;HS6;02;Viande de porcins, fraîche autre;Other fresh swine meat;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
020321;HS6;02;En carcasses ou demi-carcasses;Meat;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0203211000;HS10;02;En carcasses ou demi-carcasses - Type 1;Meat - Type 1;;;10.0;;;;;
0203212000;HS10;02;En carcasses ou demi-carcasses - Type 2;Meat - Type 2;;;10.0;;;;;
0203219000;HS10;02;En carcasses ou demi-carcasses - Autre;Meat - Other;;;10.0;;;;;
020322;HS6;02;Jambons;Meat;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0203221000;HS10;02;Jambons - Type 1;Meat - Type 1;;;10.0;;;;;
0203222000;HS10;02;Jambons - Type 2;Meat - Type 2;;;10.0;;;;;
0203229000;HS10;02;Jambons - Autre;Meat - Other;;;10.0;;;;;
020329;HS6;02;Autres;Meat;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0203291000;HS10;02;Autres - Type 1;Meat - Type 1;;;10.0;;;;;
0203292000;HS10;02;Autres - Type 2;Meat - Type 2;;;10.0;;;;;
0203299000;HS10;02;Autres - Autre;Meat - Other;;;10.0;;;;;
020410;HS6;02;Carcasses d'agneau, fraîches;Lamb carcasses, fresh;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
020421;HS6;02;Carcasses d'ovins, fraîches;Sheep carcasses, fresh;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0204211000;HS10;02;Carcasses d'ovins, fraîches - Grade 1 / Premium;Sheep carcasses, fresh - Grade 1 / Premium;;;10.0;;;;;
0204212000;HS10;02;Carcasses d'ovins, fraîches - Grade 2 / Standard;Sheep carcasses, fresh - Grade 2 / Standard;;;10.0;;;;;
0204219000;HS10;02;Carcasses d'ovins, fraîches - Autre;Sheep carcasses, fresh - Other;;;10.0;;;;;
020422;HS6;02;Morceaux d'ovins non désossés, frais;Sheep cuts, bone-in, fresh;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
020423;HS6;02;Morceaux d'ovins désossés, frais;Sheep cuts, boneless, fresh;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
020430;HS6;02;Carcasses de caprins;Goat carcasses;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0204301000;HS10;02;Carcasses de caprins - Type 1;Goat carcasses - Type 1;;;10.0;;;;;
0204302000;HS10;02;Carcasses de caprins - Type 2;Goat carcasses - Type 2;;;10.0;;;;;
0204309000;HS10;02;Carcasses de caprins - Autre;Goat carcasses - Other;;;10.0;;;;;
020441;HS6;02;En carcasses ou demi-carcasses;Meat;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0204411000;HS10;02;En carcasses ou demi-carcasses - Type 1;Meat - Type 1;;;10.0;;;;;
0204412000;HS10;02;En carcasses ou demi-carcasses - Type 2;Meat - Type 2;;;10.0;;;;;
0204419000;HS10;02;En carcasses ou demi-carcasses - Autre;Meat - Other;;;10.0;;;;;
020442;HS6;02;En autres morceaux non désossés;Meat;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0204421000;HS10;02;En autres morceaux non désossés - Type 1;Meat - Type 1;;;10.0;;;;;
0204422000;HS10;02;En autres morceaux non désossés - Type 2;Meat - Type 2;;;10.0;;;;;
0204429000;HS10;02;En autres morceaux non désossés - Autre;Meat - Other;;;10.0;;;;;
020443;HS6;02;Désossées;Meat;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0204431000;HS10;02;Désossées - Type 1;Meat - Type 1;;;10.0;;;;;
0204432000;HS10;02;Désossées - Type 2;Meat - Type 2;;;10.0;;;;;
0204439000;HS10;02;Désossées - Autre;Meat - Other;;;10.0;;;;;
020450;HS6;02;Viande de chèvre;Goat meat;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
020500;HS6;02;Viande d'équidés (cheval, âne);Meat of horses, asses, mules;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
020610;HS6;02;Abats de bovins, frais;Bovine offal, fresh;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0206101000;HS10;02;Abats de bovins, frais - Type 1;Bovine offal, fresh - Type 1;;;10.0;;;;;
0206102000;HS10;02;Abats de bovins, frais - Type 2;Bovine offal, fresh - Type 2;;;10.0;;;;;
0206109000;HS10;02;Abats de bovins, frais - Autre;Bovine offal, fresh - Other;;;10.0;;;;;
020621;HS6;02;Langues de bovins congelées;Bovine tongues;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0206211000;HS10;02;Langues de bovins congelées - Type 1;Bovine tongues - Type 1;;;10.0;;;;;
0206212000;HS10;02;Langues de bovins congelées - Type 2;Bovine tongues - Type 2;;;10.0;;;;;
0206219000;HS10;02;Langues de bovins congelées - Autre;Bovine tongues - Other;;;10.0;;;;;
020622;HS6;02;Foies;Offal;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0206221000;HS10;02;Foies - Type 1;Offal - Type 1;;;10.0;;;;;
0206222000;HS10;02;Foies - Type 2;Offal - Type 2;;;10.0;;;;;
0206229000;HS10;02;Foies - Autre;Offal - Other;;;10.0;;;;;
020629;HS6;02;Autres;Offal;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0206291000;HS10;02;Autres - Type 1;Offal - Type 1;;;10.0;;;;;
0206292000;HS10;02;Autres - Type 2;Offal - Type 2;;;10.0;;;;;
0206299000;HS10;02;Autres - Autre;Offal - Other;;;10.0;;;;;
020630;HS6;02;De l'espèce porcine;Offal;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0206301000;HS10;02;De l'espèce porcine - Type 1;Offal - Type 1;;;10.0;;;;;
0206302000;HS10;02;De l'espèce porcine - Type 2;Offal - Type 2;;;10.0;;;;;
0206309000;HS10;02;De l'espèce porcine - Autre;Offal - Other;;;10.0;;;;;
020641;HS6;02;Foies;Offal;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0206411000;HS10;02;Foies - Type 1;Offal - Type 1;;;10.0;;;;;
0206412000;HS10;02;Foies - Type 2;Offal - Type 2;;;10.0;;;;;
0206419000;HS10;02;Foies - Autre;Offal - Other;;;10.0;;;;;
020649;HS6;02;Autres;Offal;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0206491000;HS10;02;Autres - Type 1;Offal - Type 1;;;10.0;;;;;
0206492000;HS10;02;Autres - Type 2;Offal - Type 2;;;10.0;;;;;
0206499000;HS10;02;Autres - Autre;Offal - Other;;;10.0;;;;;
020680;HS6;02;Autres;Offal;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0206801000;HS10;02;Autres - Type 1;Offal - Type 1;;;10.0;;;;;
0206802000;HS10;02;Autres - Type 2;Offal - Type 2;;;10.0;;;;;
0206809000;HS10;02;Autres - Autre;Offal - Other;;;10.0;;;;;
020690;HS6;02;Autres;Offal;meat;KG;10.0;16.0;0.0;D.D:10.0% | T.V.A:16.0%;910 Déclaration d'Importation du Produit;26.0
0206901000;HS10;02;Autres - Type 1;Offal - Type 1;;;10.0;;;;;
0206902000;HS10;02;Autres - Type 2;Offal - Type 2;;;10.0;;;;;
0206909000;HS10;02;Autres - Autre;Offal - Other;;;10.0;;;;;
