Code;Niveau;Chapitre;Description_FR;Description_EN;Categorie;Unite;DD_Taux_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites_Administratives;Total_Import_Taxes_%
2203002000;HS10;22;Bières de malt - Type 2;Beer made from malt - Type 2;;;20.0;;;;;
2203009000;HS10;22;Bières de malt - Autre;Beer made from malt - Other;;;20.0;;;;;
220410;HS6;22;Vins mousseux;Sparkling wines;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2204101000;HS10;22;Vins mousseux - Type 1;Sparkling wines - Type 1;;;20.0;;;;;
2204102000;HS10;22;Vins mousseux - Type 2;Sparkling wines - Type 2;;;20.0;;;;;
2204109000;HS10;22;Vins mousseux - Autre;Sparkling wines - Other;;;20.0;;;;;
220421;HS6;22;Vins de raisins frais en récipients ≤2L;Fresh grape wines in containers ≤2L;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2204211000;HS10;22;Vins de raisins frais en récipients ≤2L - Type 1;Fresh grape wines in containers ≤2L - Type 1;;;20.0;;;;;
2204212000;HS10;22;Vins de raisins frais en récipients ≤2L - Type 2;Fresh grape wines in containers ≤2L - Type 2;;;20.0;;;;;
2204219000;HS10;22;Vins de raisins frais en récipients ≤2L - Autre;Fresh grape wines in containers ≤2L - Other;;;20.0;;;;;
220422;HS6;22;Vins en récipients 2-10L;Wine in containers 2-10L;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2204221000;HS10;22;Vins en récipients 2-10L - Type 1;Wine in containers 2-10L - Type 1;;;20.0;;;;;
2204222000;HS10;22;Vins en récipients 2-10L - Type 2;Wine in containers 2-10L - Type 2;;;20.0;;;;;
2204229000;HS10;22;Vins en récipients 2-10L - Autre;Wine in containers 2-10L - Other;;;20.0;;;;;
220429;HS6;22;Autres vins de raisins frais;Other fresh grape wines;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2204291000;HS10;22;Autres vins de raisins frais - Type 1;Other fresh grape wines - Type 1;;;20.0;;;;;
2204292000;HS10;22;Autres vins de raisins frais - Type 2;Other fresh grape wines - Type 2;;;20.0;;;;;
2204299000;HS10;22;Autres vins de raisins frais - Autre;Other fresh grape wines - Other;;;20.0;;;;;
220430;HS6;22;Moûts de raisins;Grape musts;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2204301000;HS10;22;Moûts de raisins - Type 1;Grape musts - Type 1;;;20.0;;;;;
2204302000;HS10;22;Moûts de raisins - Type 2;Grape musts - Type 2;;;20.0;;;;;
2204309000;HS10;22;Moûts de raisins - Autre;Grape musts - Other;;;20.0;;;;;
220510;HS6;22;Vermouths et vins aromatisés;Vermouths and aromatized wines;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2205101000;HS10;22;Vermouths et vins aromatisés - Type 1;Vermouths and aromatized wines - Type 1;;;20.0;;;;;
2205102000;HS10;22;Vermouths et vins aromatisés - Type 2;Vermouths and aromatized wines - Type 2;;;20.0;;;;;
2205109000;HS10;22;Vermouths et vins aromatisés - Autre;Vermouths and aromatized wines - Other;;;20.0;;;;;
220590;HS6;22;Autres vermouths;Other vermouths;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2205901000;HS10;22;Autres vermouths - Type 1;Other vermouths - Type 1;;;20.0;;;;;
2205902000;HS10;22;Autres vermouths - Type 2;Other vermouths - Type 2;;;20.0;;;;;
2205909000;HS10;22;Autres vermouths - Autre;Other vermouths - Other;;;20.0;;;;;
220600;HS6;22;Cidre, poiré, hydromel;Cider, perry, mead;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2206001000;HS10;22;Cidre, poiré, hydromel - Type 1;Cider, perry, mead - Type 1;;;20.0;;;;;
2206002000;HS10;22;Cidre, poiré, hydromel - Type 2;Cider, perry, mead - Type 2;;;20.0;;;;;
2206009000;HS10;22;Cidre, poiré, hydromel - Autre;Cider, perry, mead - Other;;;20.0;;;;;
220610;HS6;22;Cidre;Cidre;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2206101000;HS10;22;Cidre - Type 1;Cidre - Type 1;;;20.0;;;;;
2206102000;HS10;22;Cidre - Type 2;Cidre - Type 2;;;20.0;;;;;
2206109000;HS10;22;Cidre - Autre;Cidre - Other;;;20.0;;;;;
220690;HS6;22;Autres boissons fermentées :;Autres boissons fermentées :;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2206901000;HS10;22;Autres boissons fermentées : - Type 1;Autres boissons fermentées : - Type 1;;;20.0;;;;;
2206902000;HS10;22;Autres boissons fermentées : - Type 2;Autres boissons fermentées : - Type 2;;;20.0;;;;;
2206909000;HS10;22;Autres boissons fermentées : - Autre;Autres boissons fermentées : - Other;;;20.0;;;;;
220691;HS6;22;Ayant un titre alcoométrique inférieur à 2°;Ayant un titre alcoométrique inférieur à 2°;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2206911000;HS10;22;Ayant un titre alcoométrique inférieur à 2° - Type 1;Ayant un titre alcoométrique inférieur à 2° - Type 1;;;20.0;;;;;
2206912000;HS10;22;Ayant un titre alcoométrique inférieur à 2° - Type 2;Ayant un titre alcoométrique inférieur à 2° - Type 2;;;20.0;;;;;
2206919000;HS10;22;Ayant un titre alcoométrique inférieur à 2° - Autre;Ayant un titre alcoométrique inférieur à 2° - Other;;;20.0;;;;;
220699;HS6;22;Autres;Autres;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2206991000;HS10;22;Autres - Type 1;Autres - Type 1;;;20.0;;;;;
2206992000;HS10;22;Autres - Type 2;Autres - Type 2;;;20.0;;;;;
2206999000;HS10;22;Autres - Autre;Autres - Other;;;20.0;;;;;
220710;HS6;22;Alcool éthylique non dénaturé >80%;Undenatured ethyl alcohol >80%;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2207101000;HS10;22;Alcool éthylique non dénaturé >80% - Type 1;Undenatured ethyl alcohol >80% - Type 1;;;20.0;;;;;
2207102000;HS10;22;Alcool éthylique non dénaturé >80% - Type 2;Undenatured ethyl alcohol >80% - Type 2;;;20.0;;;;;
2207109000;HS10;22;Alcool éthylique non dénaturé >80% - Autre;Undenatured ethyl alcohol >80% - Other;;;20.0;;;;;
220720;HS6;22;Alcool éthylique dénaturé;Denatured ethyl alcohol;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2207201000;HS10;22;Alcool éthylique dénaturé - Type 1;Denatured ethyl alcohol - Type 1;;;20.0;;;;;
2207202000;HS10;22;Alcool éthylique dénaturé - Type 2;Denatured ethyl alcohol - Type 2;;;20.0;;;;;
2207209000;HS10;22;Alcool éthylique dénaturé - Autre;Denatured ethyl alcohol - Other;;;20.0;;;;;
220810;HS6;22;Rhum et tafia;Rum and tafia;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2208101000;HS10;22;Rhum et tafia - Type 1;Rum and tafia - Type 1;;;20.0;;;;;
2208102000;HS10;22;Rhum et tafia - Type 2;Rum and tafia - Type 2;;;20.0;;;;;
2208109000;HS10;22;Rhum et tafia - Autre;Rum and tafia - Other;;;20.0;;;;;
220820;HS6;22;Eaux-de-vie de raisins;Grape brandies;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2208201000;HS10;22;Eaux-de-vie de raisins - Type 1;Grape brandies - Type 1;;;20.0;;;;;
2208202000;HS10;22;Eaux-de-vie de raisins - Type 2;Grape brandies - Type 2;;;20.0;;;;;
2208209000;HS10;22;Eaux-de-vie de raisins - Autre;Grape brandies - Other;;;20.0;;;;;
220830;HS6;22;Whiskies;Whiskies;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2208301000;HS10;22;Whiskies - Type 1;Whiskies - Type 1;;;20.0;;;;;
2208302000;HS10;22;Whiskies - Type 2;Whiskies - Type 2;;;20.0;;;;;
2208309000;HS10;22;Whiskies - Autre;Whiskies - Other;;;20.0;;;;;
220840;HS6;22;Rhum et tafia;Rum and tafia;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2208401000;HS10;22;Rhum et tafia - Type 1;Rum and tafia - Type 1;;;20.0;;;;;
2208402000;HS10;22;Rhum et tafia - Type 2;Rum and tafia - Type 2;;;20.0;;;;;
2208409000;HS10;22;Rhum et tafia - Autre;Rum and tafia - Other;;;20.0;;;;;
220850;HS6;22;Gin et genièvre;Gin and Geneva;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2208501000;HS10;22;Gin et genièvre - Type 1;Gin and Geneva - Type 1;;;20.0;;;;;
2208502000;HS10;22;Gin et genièvre - Type 2;Gin and Geneva - Type 2;;;20.0;;;;;
2208509000;HS10;22;Gin et genièvre - Autre;Gin and Geneva - Other;;;20.0;;;;;
220860;HS6;22;Vodka;Vodka;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2208601000;HS10;22;Vodka - Type 1;Vodka - Type 1;;;20.0;;;;;
2208602000;HS10;22;Vodka - Type 2;Vodka - Type 2;;;20.0;;;;;
2208609000;HS10;22;Vodka - Autre;Vodka - Other;;;20.0;;;;;
220870;HS6;22;Liqueurs et crèmes;Liqueurs and cordials;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2208701000;HS10;22;Liqueurs et crèmes - Type 1;Liqueurs and cordials - Type 1;;;20.0;;;;;
2208702000;HS10;22;Liqueurs et crèmes - Type 2;Liqueurs and cordials - Type 2;;;20.0;;;;;
2208709000;HS10;22;Liqueurs et crèmes - Autre;Liqueurs and cordials - Other;;;20.0;;;;;
220890;HS6;22;Autres spiritueux;Other spirits;beverages;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2208901000;HS10;22;Autres spiritueux - Type 1;Other spirits - Type 1;;;20.0;;;;;
2208902000;HS10;22;Autres spiritueux - Type 2;Other spirits - Type 2;;;20.0;;;;;
2208909000;HS10;22;Autres spiritueux - Autre;Other spirits - Other;;;20.0;;;;;
220900;HS6;22;Vinaigres et succédanés;Vinegar and substitutes;processed_food;KG;20.0;20.0;0.0;D.D:20.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;40.0
2209001000;HS10;22;Vinaigres et succédanés - Type 1;Vinegar and substitutes - Type 1;;;20.0;;;;;
2209002000;HS10;22;Vinaigres et succédanés - Type 2;Vinegar and substitutes - Type 2;;;20.0;;;;;
2209009000;HS10;22;Vinaigres et succédanés - Autre;Vinegar and substitutes - Other;;;20.0;;;;;
230110;HS6;23;Farines de viandes ou d'abats;Flours of meat or offal;animal_feed;KG;5.0;20.0;0.0;D.D:5.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;25.0
2301101000;HS10;23;Farines de viandes ou d'abats - Espèce 1;Flours of meat or offal - Species 1;;;5.0;;;;;
2301102000;HS10;23;Farines de viandes ou d'abats - Espèce 2;Flours of meat or offal - Species 2;;;5.0;;;;;
2301109000;HS10;23;Farines de viandes ou d'abats - Autre espèce;Flours of meat or offal - Other species;;;5.0;;;;;
230120;HS6;23;Farines de poissons;Fish meal;animal_feed;KG;5.0;20.0;0.0;D.D:5.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;25.0
2301201000;HS10;23;Farines de poissons - Type 1;Fish meal - Type 1;;;5.0;;;;;
2301202000;HS10;23;Farines de poissons - Type 2;Fish meal - Type 2;;;5.0;;;;;
2301209000;HS10;23;Farines de poissons - Autre;Fish meal - Other;;;5.0;;;;;
230210;HS6;23;Sons et résidus de maïs;Maize bran and residues;animal_feed;KG;5.0;20.0;0.0;D.D:5.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;25.0
230230;HS6;23;Sons et résidus de blé;Wheat bran and residues;animal_feed;KG;5.0;20.0;0.0;D.D:5.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;25.0
230240;HS6;23;Sons et résidus d'autres céréales;Other cereal bran and residues;animal_feed;KG;5.0;20.0;0.0;D.D:5.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;25.0
2302401000;HS10;23;Sons et résidus d'autres céréales - Espèce 1;Other cereal bran and residues - Species 1;;;5.0;;;;;
2302402000;HS10;23;Sons et résidus d'autres céréales - Espèce 2;Other cereal bran and residues - Species 2;;;5.0;;;;;
2302409000;HS10;23;Sons et résidus d'autres céréales - Autre espèce;Other cereal bran and residues - Other species;;;5.0;;;;;
230250;HS6;23;Sons et résidus de légumineuses;Legume bran and residues;animal_feed;KG;5.0;20.0;0.0;D.D:5.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;25.0
2302501000;HS10;23;Sons et résidus de légumineuses - Espèce 1;Legume bran and residues - Species 1;;;5.0;;;;;
2302502000;HS10;23;Sons et résidus de légumineuses - Espèce 2;Legume bran and residues - Species 2;;;5.0;;;;;
2302509000;HS10;23;Sons et résidus de légumineuses - Autre espèce;Legume bran and residues - Other species;;;5.0;;;;;
230310;HS6;23;Résidus d'amidonnerie;Starch manufacturing residues;animal_feed;KG;5.0;20.0;0.0;D.D:5.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;25.0
2303101000;HS10;23;Résidus d'amidonnerie - Type 1;Starch manufacturing residues - Type 1;;;5.0;;;;;
2303102000;HS10;23;Résidus d'amidonnerie - Type 2;Starch manufacturing residues - Type 2;;;5.0;;;;;
2303109000;HS10;23;Résidus d'amidonnerie - Autre;Starch manufacturing residues - Other;;;5.0;;;;;
230320;HS6;23;Pulpes de betteraves;Beet-pulp;food_residues;KG;5.0;20.0;0.0;D.D:5.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;25.0
2303201000;HS10;23;Pulpes de betteraves - Type 1;Beet-pulp - Type 1;;;5.0;;;;;
2303202000;HS10;23;Pulpes de betteraves - Type 2;Beet-pulp - Type 2;;;5.0;;;;;
2303209000;HS10;23;Pulpes de betteraves - Autre;Beet-pulp - Other;;;5.0;;;;;
230330;HS6;23;Drêches et déchets de brasserie ou de distillerie;Brewing or distilling dregs and waste;food_residues;KG;5.0;20.0;0.0;D.D:5.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;25.0
2303301000;HS10;23;Drêches et déchets de brasserie ou de distillerie - Type 1;Brewing or distilling dregs and waste - Type 1;;;5.0;;;;;
2303302000;HS10;23;Drêches et déchets de brasserie ou de distillerie - Type 2;Brewing or distilling dregs and waste - Type 2;;;5.0;;;;;
2303309000;HS10;23;Drêches et déchets de brasserie ou de distillerie - Autre;Brewing or distilling dregs and waste - Other;;;5.0;;;;;
230400;HS6;23;Tourteaux de soja;Soybean oilcake;animal_feed;KG;5.0;20.0;0.0;D.D:5.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;25.0
2304001000;HS10;23;Tourteaux de soja - Type 1;Soybean oilcake - Type 1;;;5.0;;;;;
2304002000;HS10;23;Tourteaux de soja - Type 2;Soybean oilcake - Type 2;;;5.0;;;;;
2304009000;HS10;23;Tourteaux de soja - Autre;Soybean oilcake - Other;;;5.0;;;;;
230500;HS6;23;Tourteaux d'arachide;Groundnut oilcake;animal_feed;KG;5.0;20.0;0.0;D.D:5.0% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;25.0
2305001000;HS10;23;Tourteaux d'arachide - Type 1;Groundnut oilcake - Type 1;;;5.0;;;;;
2305002000;HS10;23;Tourteaux d'arachide - Type 2;Groundnut oilcake - Type 2;;;5.0;;;;;
2305009000;HS10;23;Tourteaux d'arachide - Autre;Groundnut oilcake - Other;;;5.0;;;;;
