Code;Niveau;Chapitre;Description_FR;Description_EN;Categorie;Unite;DD_Taux_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites_Administratives;Total_Import_Taxes_%
110430;HS6;11;Germes de céréales;Cereal;milling;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1104301000;HS10;11;Germes de céréales - Type 1;Cereal - Type 1;;;10.0;;;;;
1104302000;HS10;11;Germes de céréales - Type 2;Cereal - Type 2;;;10.0;;;;;
1104309000;HS10;11;Germes de céréales - Autre;Cereal - Other;;;10.0;;;;;
110510;HS6;11;Farine;Flour;milling;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1105101000;HS10;11;Farine - Type 1;Flour - Type 1;;;10.0;;;;;
1105102000;HS10;11;Farine - Type 2;Flour - Type 2;;;10.0;;;;;
1105109000;HS10;11;Farine - Autre;Flour - Other;;;10.0;;;;;
110520;HS6;11;Flocons;Flakes;milling;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1105201000;HS10;11;Flocons - Type 1;Flakes - Type 1;;;10.0;;;;;
1105202000;HS10;11;Flocons - Type 2;Flakes - Type 2;;;10.0;;;;;
1105209000;HS10;11;Flocons - Autre;Flakes - Other;;;10.0;;;;;
110610;HS6;11;Des légumes à cosse secs du n°07.13;Flour;milling;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1106101000;HS10;11;Des légumes à cosse secs du n°07.13 - Type 1;Flour - Type 1;;;10.0;;;;;
1106102000;HS10;11;Des légumes à cosse secs du n°07.13 - Type 2;Flour - Type 2;;;10.0;;;;;
1106109000;HS10;11;Des légumes à cosse secs du n°07.13 - Autre;Flour - Other;;;10.0;;;;;
110620;HS6;11;Farine de manioc;Manioc flour;flour;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1106201000;HS10;11;Farine de manioc - Type 1;Manioc flour - Type 1;;;10.0;;;;;
1106202000;HS10;11;Farine de manioc - Type 2;Manioc flour - Type 2;;;10.0;;;;;
1106209000;HS10;11;Farine de manioc - Autre;Manioc flour - Other;;;10.0;;;;;
110630;HS6;11;Des produits du Chapitre 8;Flour;milling;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1106301000;HS10;11;Des produits du Chapitre 8 - Type 1;Flour - Type 1;;;10.0;;;;;
1106302000;HS10;11;Des produits du Chapitre 8 - Type 2;Flour - Type 2;;;10.0;;;;;
1106309000;HS10;11;Des produits du Chapitre 8 - Autre;Flour - Other;;;10.0;;;;;
110710;HS6;11;Non torréfié;Malt;milling;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1107101000;HS10;11;Non torréfié - Type 1;Malt - Type 1;;;10.0;;;;;
1107102000;HS10;11;Non torréfié - Type 2;Malt - Type 2;;;10.0;;;;;
1107109000;HS10;11;Non torréfié - Autre;Malt - Other;;;10.0;;;;;
110720;HS6;11;Torréfié;Malt;milling;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1107201000;HS10;11;Torréfié - Type 1;Malt - Type 1;;;10.0;;;;;
1107202000;HS10;11;Torréfié - Type 2;Malt - Type 2;;;10.0;;;;;
1107209000;HS10;11;Torréfié - Autre;Malt - Other;;;10.0;;;;;
110811;HS6;11;Amidon de froment (blé);Starch;milling;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1108111000;HS10;11;Amidon de froment (blé) - Type 1;Starch - Type 1;;;10.0;;;;;
1108112000;HS10;11;Amidon de froment (blé) - Type 2;Starch - Type 2;;;10.0;;;;;
1108119000;HS10;11;Amidon de froment (blé) - Autre;Starch - Other;;;10.0;;;;;
110812;HS6;11;Amidon de maïs;Maize starch;starch;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1108120010;HS10;11;Amidon de maïs - Usage spécifique;Maize starch - Specific use;;;10.0;;;;;
1108120090;HS10;11;Amidon de maïs - Autre usage;Maize starch - Other use;;;10.0;;;;;
110813;HS6;11;Fécule de pommes de terre;Starch;milling;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1108131000;HS10;11;Fécule de pommes de terre - Type 1;Starch - Type 1;;;10.0;;;;;
1108132000;HS10;11;Fécule de pommes de terre - Type 2;Starch - Type 2;;;10.0;;;;;
1108139000;HS10;11;Fécule de pommes de terre - Autre;Starch - Other;;;10.0;;;;;
110814;HS6;11;Fécule de manioc;Manioc starch;starch;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1108140010;HS10;11;Fécule de manioc - Usage spécifique;Manioc starch - Specific use;;;10.0;;;;;
1108140090;HS10;11;Fécule de manioc - Autre usage;Manioc starch - Other use;;;10.0;;;;;
110819;HS6;11;Autres amidons et fécules;Starch;milling;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1108191000;HS10;11;Autres amidons et fécules - Type 1;Starch - Type 1;;;10.0;;;;;
1108192000;HS10;11;Autres amidons et fécules - Type 2;Starch - Type 2;;;10.0;;;;;
1108199000;HS10;11;Autres amidons et fécules - Autre;Starch - Other;;;10.0;;;;;
110820;HS6;11;Inuline;Inulin;milling;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1108201000;HS10;11;Inuline - Type 1;Inulin - Type 1;;;10.0;;;;;
1108202000;HS10;11;Inuline - Type 2;Inulin - Type 2;;;10.0;;;;;
1108209000;HS10;11;Inuline - Autre;Inulin - Other;;;10.0;;;;;
110900;HS6;11;Gluten de froment (blé);Wheat gluten;milling;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1109001000;HS10;11;Gluten de froment (blé) - Type 1;Wheat gluten - Type 1;;;10.0;;;;;
1109002000;HS10;11;Gluten de froment (blé) - Type 2;Wheat gluten - Type 2;;;10.0;;;;;
1109009000;HS10;11;Gluten de froment (blé) - Autre;Wheat gluten - Other;;;10.0;;;;;
120110;HS6;12;De semence;Soya beans;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1201101000;HS10;12;De semence - Type 1;Soya beans - Type 1;;;10.0;;;;;
1201102000;HS10;12;De semence - Type 2;Soya beans - Type 2;;;10.0;;;;;
1201109000;HS10;12;De semence - Autre;Soya beans - Other;;;10.0;;;;;
120190;HS6;12;Fèves de soja autres;Other soya beans;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1201900010;HS10;12;Fèves de soja autres - Usage spécifique;Other soya beans - Specific use;;;10.0;;;;;
1201900090;HS10;12;Fèves de soja autres - Autre usage;Other soya beans - Other use;;;10.0;;;;;
120230;HS6;12;De semence;Ground-nuts;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1202301000;HS10;12;De semence - Type 1;Ground-nuts - Type 1;;;10.0;;;;;
1202302000;HS10;12;De semence - Type 2;Ground-nuts - Type 2;;;10.0;;;;;
1202309000;HS10;12;De semence - Autre;Ground-nuts - Other;;;10.0;;;;;
120241;HS6;12;Arachides en coques;Groundnuts in shell;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1202411000;HS10;12;Arachides en coques - Grade 1 / Premium;Groundnuts in shell - Grade 1 / Premium;;;10.0;;;;;
1202412000;HS10;12;Arachides en coques - Grade 2 / Standard;Groundnuts in shell - Grade 2 / Standard;;;10.0;;;;;
1202419000;HS10;12;Arachides en coques - Autre;Groundnuts in shell - Other;;;10.0;;;;;
120242;HS6;12;Décortiquées;Ground-nuts;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1202421000;HS10;12;Décortiquées - Type 1;Ground-nuts - Type 1;;;10.0;;;;;
1202422000;HS10;12;Décortiquées - Type 2;Ground-nuts - Type 2;;;10.0;;;;;
1202429000;HS10;12;Décortiquées - Autre;Ground-nuts - Other;;;10.0;;;;;
120300;HS6;12;Coprah;Copra;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1203001000;HS10;12;Coprah - Type 1;Copra - Type 1;;;10.0;;;;;
1203002000;HS10;12;Coprah - Type 2;Copra - Type 2;;;10.0;;;;;
1203009000;HS10;12;Coprah - Autre;Copra - Other;;;10.0;;;;;
120400;HS6;12;"Graines de lin"","" même concassées";Oil seeds;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1204001000;HS10;12;"Graines de lin"","" même concassées - Type 1";Oil seeds - Type 1;;;10.0;;;;;
1204002000;HS10;12;"Graines de lin"","" même concassées - Type 2";Oil seeds - Type 2;;;10.0;;;;;
1204009000;HS10;12;"Graines de lin"","" même concassées - Autre";Oil seeds - Other;;;10.0;;;;;
120510;HS6;12;Graines de navette ou de colza à faible teneur en acide érucique;Oil seeds;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1205101000;HS10;12;Graines de navette ou de colza à faible teneur en acide érucique - Type 1;Oil seeds - Type 1;;;10.0;;;;;
1205102000;HS10;12;Graines de navette ou de colza à faible teneur en acide érucique - Type 2;Oil seeds - Type 2;;;10.0;;;;;
1205109000;HS10;12;Graines de navette ou de colza à faible teneur en acide érucique - Autre;Oil seeds - Other;;;10.0;;;;;
120590;HS6;12;Autres;Oil seeds;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1205901000;HS10;12;Autres - Type 1;Oil seeds - Type 1;;;10.0;;;;;
1205902000;HS10;12;Autres - Type 2;Oil seeds - Type 2;;;10.0;;;;;
1205909000;HS10;12;Autres - Autre;Oil seeds - Other;;;10.0;;;;;
120600;HS6;12;Graines de tournesol;Sunflower seeds;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1206000010;HS10;12;Graines de tournesol - Usage spécifique;Sunflower seeds - Specific use;;;10.0;;;;;
1206000090;HS10;12;Graines de tournesol - Autre usage;Sunflower seeds - Other use;;;10.0;;;;;
120710;HS6;12;Noix et amandes de palmiste;Palm nuts and kernels;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1207100010;HS10;12;Noix et amandes de palmiste - Usage spécifique;Palm nuts and kernels - Specific use;;;10.0;;;;;
1207100090;HS10;12;Noix et amandes de palmiste - Autre usage;Palm nuts and kernels - Other use;;;10.0;;;;;
120721;HS6;12;Graines de coton de semence;Cotton seeds for sowing;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1207211000;HS10;12;Graines de coton de semence - Variété 1;Cotton seeds for sowing - Variety 1;;;10.0;;;;;
1207212000;HS10;12;Graines de coton de semence - Variété 2;Cotton seeds for sowing - Variety 2;;;10.0;;;;;
1207219000;HS10;12;Graines de coton de semence - Autre;Cotton seeds for sowing - Other;;;10.0;;;;;
120729;HS6;12;Autres;Oil seeds;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1207291000;HS10;12;Autres - Type 1;Oil seeds - Type 1;;;10.0;;;;;
1207292000;HS10;12;Autres - Type 2;Oil seeds - Type 2;;;10.0;;;;;
1207299000;HS10;12;Autres - Autre;Oil seeds - Other;;;10.0;;;;;
120730;HS6;12;Graines de ricin;Oil seeds;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1207301000;HS10;12;Graines de ricin - Type 1;Oil seeds - Type 1;;;10.0;;;;;
1207302000;HS10;12;Graines de ricin - Type 2;Oil seeds - Type 2;;;10.0;;;;;
1207309000;HS10;12;Graines de ricin - Autre;Oil seeds - Other;;;10.0;;;;;
120740;HS6;12;Graines de sésame;Oil seeds;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1207401000;HS10;12;Graines de sésame - Type 1;Oil seeds - Type 1;;;10.0;;;;;
1207402000;HS10;12;Graines de sésame - Type 2;Oil seeds - Type 2;;;10.0;;;;;
1207409000;HS10;12;Graines de sésame - Autre;Oil seeds - Other;;;10.0;;;;;
120750;HS6;12;Graines de moutarde;Oil seeds;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1207501000;HS10;12;Graines de moutarde - Type 1;Oil seeds - Type 1;;;10.0;;;;;
1207502000;HS10;12;Graines de moutarde - Type 2;Oil seeds - Type 2;;;10.0;;;;;
1207509000;HS10;12;Graines de moutarde - Autre;Oil seeds - Other;;;10.0;;;;;
120760;HS6;12;Graines de carthame (Carthamus tinctorius);Oil seeds;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1207601000;HS10;12;Graines de carthame (Carthamus tinctorius) - Type 1;Oil seeds - Type 1;;;10.0;;;;;
1207602000;HS10;12;Graines de carthame (Carthamus tinctorius) - Type 2;Oil seeds - Type 2;;;10.0;;;;;
1207609000;HS10;12;Graines de carthame (Carthamus tinctorius) - Autre;Oil seeds - Other;;;10.0;;;;;
120770;HS6;12;Graines de melon;Oil seeds;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1207701000;HS10;12;Graines de melon - Type 1;Oil seeds - Type 1;;;10.0;;;;;
1207702000;HS10;12;Graines de melon - Type 2;Oil seeds - Type 2;;;10.0;;;;;
1207709000;HS10;12;Graines de melon - Autre;Oil seeds - Other;;;10.0;;;;;
120791;HS6;12;Graines d'oeillette ou de pavot;Oil seeds;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1207911000;HS10;12;Graines d'oeillette ou de pavot - Type 1;Oil seeds - Type 1;;;10.0;;;;;
1207912000;HS10;12;Graines d'oeillette ou de pavot - Type 2;Oil seeds - Type 2;;;10.0;;;;;
1207919000;HS10;12;Graines d'oeillette ou de pavot - Autre;Oil seeds - Other;;;10.0;;;;;
120799;HS6;12;Autres;Oil seeds and oleaginous fruits;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1207991000;HS10;12;Autres - Type 1;Oil seeds and oleaginous fruits - Type 1;;;10.0;;;;;
1207992000;HS10;12;Autres - Type 2;Oil seeds and oleaginous fruits - Type 2;;;10.0;;;;;
1207999000;HS10;12;Autres - Autre;Oil seeds and oleaginous fruits - Other;;;10.0;;;;;
120810;HS6;12;De fèves de soja;Flours and meals;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1208101000;HS10;12;De fèves de soja - Type 1;Flours and meals - Type 1;;;10.0;;;;;
1208102000;HS10;12;De fèves de soja - Type 2;Flours and meals - Type 2;;;10.0;;;;;
1208109000;HS10;12;De fèves de soja - Autre;Flours and meals - Other;;;10.0;;;;;
120890;HS6;12;Autres;Flours and meals of oil seeds or oleaginous fruits;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1208901000;HS10;12;Autres - Type 1;Flours and meals of oil seeds or oleaginous fruits - Type 1;;;10.0;;;;;
1208902000;HS10;12;Autres - Type 2;Flours and meals of oil seeds or oleaginous fruits - Type 2;;;10.0;;;;;
1208909000;HS10;12;Autres - Autre;Flours and meals of oil seeds or oleaginous fruits - Other;;;10.0;;;;;
120910;HS6;12;Graines de betteraves à sucre;Seed;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1209101000;HS10;12;Graines de betteraves à sucre - Type 1;Seed - Type 1;;;10.0;;;;;
1209102000;HS10;12;Graines de betteraves à sucre - Type 2;Seed - Type 2;;;10.0;;;;;
1209109000;HS10;12;Graines de betteraves à sucre - Autre;Seed - Other;;;10.0;;;;;
120921;HS6;12;De luzerne;Seeds of forage plants;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1209211000;HS10;12;De luzerne - Type 1;Seeds of forage plants - Type 1;;;10.0;;;;;
1209212000;HS10;12;De luzerne - Type 2;Seeds of forage plants - Type 2;;;10.0;;;;;
1209219000;HS10;12;De luzerne - Autre;Seeds of forage plants - Other;;;10.0;;;;;
120922;HS6;12;De trèfle (Trifolium spp.);Seeds of forage plants;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1209221000;HS10;12;De trèfle (Trifolium spp.) - Type 1;Seeds of forage plants - Type 1;;;10.0;;;;;
1209222000;HS10;12;De trèfle (Trifolium spp.) - Type 2;Seeds of forage plants - Type 2;;;10.0;;;;;
1209229000;HS10;12;De trèfle (Trifolium spp.) - Autre;Seeds of forage plants - Other;;;10.0;;;;;
120923;HS6;12;De fétuque;Seeds of forage plants;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1209231000;HS10;12;De fétuque - Type 1;Seeds of forage plants - Type 1;;;10.0;;;;;
1209232000;HS10;12;De fétuque - Type 2;Seeds of forage plants - Type 2;;;10.0;;;;;
1209239000;HS10;12;De fétuque - Autre;Seeds of forage plants - Other;;;10.0;;;;;
120924;HS6;12;Du pâturin des prés du Kentucky (Poa pratensis L.);Seeds of forage plants;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1209241000;HS10;12;Du pâturin des prés du Kentucky (Poa pratensis L.) - Type 1;Seeds of forage plants - Type 1;;;10.0;;;;;
1209242000;HS10;12;Du pâturin des prés du Kentucky (Poa pratensis L.) - Type 2;Seeds of forage plants - Type 2;;;10.0;;;;;
1209249000;HS10;12;Du pâturin des prés du Kentucky (Poa pratensis L.) - Autre;Seeds of forage plants - Other;;;10.0;;;;;
120925;HS6;12;De ray grass (Lolium multiflorum Lam.;Seeds of forage plants;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1209251000;HS10;12;De ray grass (Lolium multiflorum Lam. - Type 1;Seeds of forage plants - Type 1;;;10.0;;;;;
1209252000;HS10;12;De ray grass (Lolium multiflorum Lam. - Type 2;Seeds of forage plants - Type 2;;;10.0;;;;;
1209259000;HS10;12;De ray grass (Lolium multiflorum Lam. - Autre;Seeds of forage plants - Other;;;10.0;;;;;
120929;HS6;12;Autres;Seeds of forage plants;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1209291000;HS10;12;Autres - Type 1;Seeds of forage plants - Type 1;;;10.0;;;;;
1209292000;HS10;12;Autres - Type 2;Seeds of forage plants - Type 2;;;10.0;;;;;
1209299000;HS10;12;Autres - Autre;Seeds of forage plants - Other;;;10.0;;;;;
120930;HS6;12;Graines de plantes herbacées utilisées principalement pour leurs fleurs;Seeds of herbaceous plants;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1209301000;HS10;12;Graines de plantes herbacées utilisées principalement pour leurs fleurs - Type 1;Seeds of herbaceous plants - Type 1;;;10.0;;;;;
1209302000;HS10;12;Graines de plantes herbacées utilisées principalement pour leurs fleurs - Type 2;Seeds of herbaceous plants - Type 2;;;10.0;;;;;
1209309000;HS10;12;Graines de plantes herbacées utilisées principalement pour leurs fleurs - Autre;Seeds of herbaceous plants - Other;;;10.0;;;;;
120991;HS6;12;Graines de légumes;Seeds;oilseeds;KG;10.0;14.0;0.0;D.D:10.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;26.0
1209911000;HS10;12;Graines de légumes - Type 1;Seeds - Type 1;;;10.0;;;;;
1209912000;HS10;12;Graines de légumes - Type 2;Seeds - Type 2;;;10.0;;;;;
1209919000;HS10;12;Graines de légumes - Autre;Seeds - Other;;;10.0;;;;;
