Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;PRCT_%;T.C.S_%;T.V.A_%;D.A.P.S_%;Formalites;Total_%
2103202000;HS10;Ketchup et autres sauces tomates;Ketchup and other tomato sauces;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2103209000;HS10;Ketchup et autres sauces tomates - Autre;Ketchup and other tomato sauces - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
210330;HS6;Farine de moutarde et moutarde préparée;Mustard flour and prepared mustard;;;;;;;;
2103301000;HS10;Farine de moutarde et moutarde préparée;Mustard flour and prepared mustard;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2103302000;HS10;Farine de moutarde et moutarde préparée;Mustard flour and prepared mustard;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2103309000;HS10;Farine de moutarde et moutarde préparée - Autre;Mustard flour and prepared mustard - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
210390;HS6;Autres sauces et condiments;Other sauces and condiments;;;;;;;;
2103901000;HS10;Autres harissa;Autres harissa;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2103902000;HS10;Autres sauces et condiments;Other sauces and condiments;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2103909000;HS10;Autres sauces et condiments - Autre;Other sauces and condiments - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2104;RANGEE 04;"Soups and broths and preparations therefor; homogenised composite food preparations";;;;;;;;;
210410;HS6;Préparations pour soupes et potages;Soup and broth preparations;;;;;;;;
2104101000;HS10;Préparations pour soupes et potages;Soup and broth preparations;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2104102000;HS10;Préparations pour soupes et potages;Soup and broth preparations;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2104109000;HS10;Préparations pour soupes et potages - Autre;Soup and broth preparations - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
210420;HS6;Préparations alimentaires composites;Composite food preparations;;;;;;;;
2104201000;HS10;Préparations alimentaires composites homogénéisées pour lalimentation des enfants;Préparations alimentaires composites homogénéisées pour lalimentation des enfants;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2104202000;HS10;Préparations alimentaires composites;Composite food preparations;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2104209000;HS10;Préparations alimentaires composites - Autre;Composite food preparations - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2105;RANGEE 05;"Ice cream and other edible ice; whether or not containing cocoa";;;;;;;;;
210500;HS6;Glaces de consommation;Ice cream;;;;;;;;
2105001000;HS10;Glaces de consommation contenant du cacao;Glaces de consommation contenant du cacao;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2105002000;HS10;Glaces de consommation ne contenant pas de cacao;Glaces de consommation ne contenant pas de cacao;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2105009000;HS10;Glaces de consommation - Autre;Ice cream - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2106;RANGEE 06;Food preparations not elsewhere specified or included;;;;;;;;;
210610;HS6;Concentrats de protéines et substances protéiques texturées;Protein;;;;;;;;
2106101000;HS10;Concentrat de protéines de farine de fèves de soja déshuilées;Concentrat de protéines de farine de fèves de soja déshuilées;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2106102000;HS10;Concentrats de protéines et substances protéiques texturées;Protein;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2106109000;HS10;Concentrats de protéines et substances protéiques texturées - Autre;Protein - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
210690;HS6;Autres préparations alimentaires;Other food preparations;;;;;;;;
2106901000;HS10;Autres préparations alimentaires;Other food preparations;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2106902000;HS10;Autres préparations alimentaires;Other food preparations;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2106909000;HS10;Autres préparations alimentaires - Autre;Other food preparations - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
CHAPITRE 22;CHAPITRE;Boissons, liquides alcooliques;;;;;;;;;
2201;RANGEE 01;"Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice and snow";;;;;;;;;
220110;HS6;Eaux minérales et eaux gazéifiées;Mineral and aerated waters;;;;;;;;
2201101000;HS10;Eaux minérales et eaux gazéifiées;Mineral and aerated waters;Alimentation;30.0;2.0;3.0;19.0;30.0;910 Déclaration d'Importation du Produit | 210 Autorisation de Libre Circulation | 902 Autorisation d'admission du produit | 215 Certificat Phytosanitaire du Pays d'Origine;84.0
2201102000;HS10;Eaux minérales et eaux gazéifiées;Mineral and aerated waters;Alimentation;30.0;2.0;3.0;19.0;30.0;=;84.0
2201109000;HS10;Eaux minérales et eaux gazéifiées - Autre;Mineral and aerated waters - Other;Alimentation;30.0;2.0;3.0;19.0;30.0;=;84.0
220190;HS6;Autres eaux non sucrées;Other unsweetened waters;;;;;;;;
2201901000;HS10;Autres eaux non sucrées;Other unsweetened waters;Alimentation;30.0;2.0;3.0;19.0;30.0;=;84.0
2201902000;HS10;Autres eaux non sucrées;Other unsweetened waters;Alimentation;30.0;2.0;3.0;19.0;30.0;=;84.0
2201909000;HS10;Autres eaux non sucrées - Autre;Other unsweetened waters - Other;Alimentation;30.0;2.0;3.0;19.0;30.0;=;84.0
2202;RANGEE 02;"Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit, nut or vegetable juices of heading no. 2009";;;;;;;;;
220210;HS6;Eaux avec sucre ou édulcorants;Waters with sugar or sweeteners;;;;;;;;
2202101000;HS10;Eaux avec sucre ou édulcorants;Waters with sugar or sweeteners;Alimentation;30.0;2.0;3.0;19.0;30.0;=;84.0
2202102000;HS10;Eaux avec sucre ou édulcorants;Waters with sugar or sweeteners;Alimentation;30.0;2.0;3.0;19.0;30.0;=;84.0
2202109000;HS10;Eaux avec sucre ou édulcorants - Autre;Waters with sugar or sweeteners - Other;Alimentation;30.0;2.0;3.0;19.0;30.0;=;84.0
220290;HS6;Autres boissons non alcooliques;Other non-alcoholic beverages;;;;;;;;
2202901000;HS10;Autres boissons non alcooliques;Other non-alcoholic beverages;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2202902000;HS10;Autres boissons non alcooliques;Other non-alcoholic beverages;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2202909000;HS10;Autres boissons non alcooliques - Autre;Other non-alcoholic beverages - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
220291;HS6;Bières sans alcool;Non-alcoholic beers;;;;;;;;
2202911000;HS10;Bières sans alcool;Non-alcoholic beers;Alimentation;30.0;2.0;3.0;19.0;30.0;=;84.0
2202912000;HS10;Bières sans alcool;Non-alcoholic beers;Alimentation;30.0;2.0;3.0;19.0;30.0;=;84.0
2202919000;HS10;Bières sans alcool - Autre;Non-alcoholic beers - Other;Alimentation;30.0;2.0;3.0;19.0;30.0;=;84.0
220299;HS6;Autres boissons non alcoolisées;Other non-alcoholic beverages;;;;;;;;
2202991000;HS10;Autres boissons non alcoolisées;Other non-alcoholic beverages;Alimentation;30.0;2.0;3.0;19.0;30.0;=;84.0
2202992000;HS10;Autres boissons non alcoolisées;Other non-alcoholic beverages;Alimentation;30.0;2.0;3.0;19.0;30.0;=;84.0
2202999000;HS10;Autres boissons non alcoolisées - Autre;Other non-alcoholic beverages - Other;Alimentation;30.0;2.0;3.0;19.0;30.0;=;84.0
2203;RANGEE 03;Beer made from malt;;;;;;;;;
220300;HS6;Bières de malt;Beer made from malt;;;;;;;;
2203001000;HS10;Bières de malt;Beer made from malt;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2203002000;HS10;Bières de malt;Beer made from malt;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2203009000;HS10;Bières de malt - Autre;Beer made from malt - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2204;RANGEE 04;"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009";;;;;;;;;
220410;HS6;Vins mousseux;Sparkling wines;;;;;;;;
2204101000;HS10;Vins mousseux;Sparkling wines;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2204102000;HS10;Vins mousseux;Sparkling wines;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2204109000;HS10;Vins mousseux - Autre;Sparkling wines - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
220421;HS6;Vins de raisins frais en récipients ≤2L;Fresh grape wines in containers ≤2L;;;;;;;;
2204211000;HS10;Vins de raisins frais en récipients ≤2L;Fresh grape wines in containers ≤2L;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2204212000;HS10;Vins de raisins frais en récipients ≤2L;Fresh grape wines in containers ≤2L;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2204219000;HS10;Vins de raisins frais en récipients ≤2L - Autre;Fresh grape wines in containers ≤2L - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
220422;HS6;Vins en récipients 2-10L;Wine in containers 2-10L;;;;;;;;
2204221000;HS10;Vins en récipients 2-10L;Wine in containers 2-10L;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2204222000;HS10;Vins en récipients 2-10L;Wine in containers 2-10L;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2204229000;HS10;Vins en récipients 2-10L - Autre;Wine in containers 2-10L - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
220429;HS6;Autres vins de raisins frais;Other fresh grape wines;;;;;;;;
2204291000;HS10;Autres vins de raisins frais;Other fresh grape wines;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2204292000;HS10;Autres vins de raisins frais;Other fresh grape wines;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2204299000;HS10;Autres vins de raisins frais - Autre;Other fresh grape wines - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
220430;HS6;Moûts de raisins;Grape musts;;;;;;;;
2204301000;HS10;Moûts de raisins;Grape musts;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2204302000;HS10;Moûts de raisins;Grape musts;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2204309000;HS10;Moûts de raisins - Autre;Grape musts - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2205;RANGEE 05;Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances;;;;;;;;;
220510;HS6;Vermouths et vins aromatisés;Vermouths and aromatized wines;;;;;;;;
2205101000;HS10;Vermouths et vins aromatisés;Vermouths and aromatized wines;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2205102000;HS10;Vermouths et vins aromatisés;Vermouths and aromatized wines;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2205109000;HS10;Vermouths et vins aromatisés - Autre;Vermouths and aromatized wines - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
220590;HS6;Autres vermouths;Other vermouths;;;;;;;;
2205901000;HS10;Autres vermouths;Other vermouths;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2205902000;HS10;Autres vermouths;Other vermouths;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2205909000;HS10;Autres vermouths - Autre;Other vermouths - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2206;RANGEE 06;"Fermented beverages, n.e.c. in chapter 22; (e.g. cider, perry, mead, sake)";;;;;;;;;
220600;HS6;Cidre, poiré, hydromel;Cider, perry, mead;;;;;;;;
2206001000;HS10;Cidre, poiré, hydromel;Cider, perry, mead;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2206002000;HS10;Cidre, poiré, hydromel;Cider, perry, mead;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2206009000;HS10;Cidre, poiré, hydromel - Autre;Cider, perry, mead - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
220610;HS6;Cidre;Cidre;;;;;;;;
2206101000;HS10;Cidre;Cidre;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2206102000;HS10;Cidre;Cidre;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2206109000;HS10;Cidre - Autre;Cidre - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
220690;HS6;Autres boissons fermentées :;Autres boissons fermentées :;;;;;;;;
2206901000;HS10;Autres boissons fermentées :;Autres boissons fermentées :;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2206902000;HS10;Autres boissons fermentées :;Autres boissons fermentées :;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2206909000;HS10;Autres boissons fermentées : - Autre;Autres boissons fermentées : - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
220691;HS6;Ayant un titre alcoométrique inférieur à 2°;Ayant un titre alcoométrique inférieur à 2°;;;;;;;;
2206911000;HS10;Ayant un titre alcoométrique inférieur à 2°;Ayant un titre alcoométrique inférieur à 2°;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2206912000;HS10;Ayant un titre alcoométrique inférieur à 2°;Ayant un titre alcoométrique inférieur à 2°;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2206919000;HS10;Ayant un titre alcoométrique inférieur à 2° - Autre;Ayant un titre alcoométrique inférieur à 2° - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
220699;HS6;Autres;Autres;;;;;;;;
2206991000;HS10;Autres;Autres;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2206992000;HS10;Autres;Autres;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2206999000;HS10;Autres - Autre;Autres - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
2207;RANGEE 07;"Ethyl alcohol, undenatured; of an alcoholic strength by volume of 80% vol. or higher; ethyl alcohol and other spirits, denatured, of any strength";;;;;;;;;
220710;HS6;Alcool éthylique non dénaturé >80%;Undenatured ethyl alcohol >80%;;;;;;;;
2207101000;HS10;Alcool éthylique non dénaturé >80%;Undenatured ethyl alcohol >80%;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2207102000;HS10;Alcool éthylique non dénaturé >80%;Undenatured ethyl alcohol >80%;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2207109000;HS10;Alcool éthylique non dénaturé >80% - Autre;Undenatured ethyl alcohol >80% - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
220720;HS6;Alcool éthylique dénaturé;Denatured ethyl alcohol;;;;;;;;
2207201000;HS10;Alcool éthylique dénaturé;Denatured ethyl alcohol;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2207202000;HS10;Alcool éthylique dénaturé;Denatured ethyl alcohol;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2207209000;HS10;Alcool éthylique dénaturé - Autre;Denatured ethyl alcohol - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208;RANGEE 08;"Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages";;;;;;;;;
220810;HS6;Rhum et tafia;Rum and tafia;;;;;;;;
2208101000;HS10;Rhum et tafia;Rum and tafia;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208102000;HS10;Rhum et tafia;Rum and tafia;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208109000;HS10;Rhum et tafia - Autre;Rum and tafia - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
220820;HS6;Eaux-de-vie de raisins;Grape brandies;;;;;;;;
2208201000;HS10;Eaux-de-vie de raisins;Grape brandies;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208202000;HS10;Eaux-de-vie de raisins;Grape brandies;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208209000;HS10;Eaux-de-vie de raisins - Autre;Grape brandies - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
220830;HS6;Whiskies;Whiskies;;;;;;;;
2208301000;HS10;Whiskies;Whiskies;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208302000;HS10;Whiskies;Whiskies;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208309000;HS10;Whiskies - Autre;Whiskies - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
220840;HS6;Rhum et tafia;Rum and tafia;;;;;;;;
2208401000;HS10;Rhum et tafia;Rum and tafia;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208402000;HS10;Rhum et tafia;Rum and tafia;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208409000;HS10;Rhum et tafia - Autre;Rum and tafia - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
220850;HS6;Gin et genièvre;Gin and Geneva;;;;;;;;
2208501000;HS10;Gin et genièvre;Gin and Geneva;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208502000;HS10;Gin et genièvre;Gin and Geneva;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208509000;HS10;Gin et genièvre - Autre;Gin and Geneva - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
220860;HS6;Vodka;Vodka;;;;;;;;
2208601000;HS10;Vodka;Vodka;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208602000;HS10;Vodka;Vodka;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208609000;HS10;Vodka - Autre;Vodka - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
220870;HS6;Liqueurs et crèmes;Liqueurs and cordials;;;;;;;;
2208701000;HS10;Liqueurs et crèmes;Liqueurs and cordials;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208702000;HS10;Liqueurs et crèmes;Liqueurs and cordials;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208709000;HS10;Liqueurs et crèmes - Autre;Liqueurs and cordials - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
220890;HS6;Autres spiritueux;Other spirits;;;;;;;;
2208901000;HS10;Autres spiritueux;Other spirits;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208902000;HS10;Autres spiritueux;Other spirits;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2208909000;HS10;Autres spiritueux - Autre;Other spirits - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2209;RANGEE 09;Vinegar and substitutes for vinegar obtained from acetic acid;;;;;;;;;
220900;HS6;Vinaigres et succédanés;Vinegar and substitutes;;;;;;;;
2209001000;HS10;Vinaigres et succédanés;Vinegar and substitutes;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2209002000;HS10;Vinaigres et succédanés;Vinegar and substitutes;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
2209009000;HS10;Vinaigres et succédanés - Autre;Vinegar and substitutes - Other;Alimentation;30.0;2.0;3.0;19.0;200.0;=;254.0
CHAPITRE 23;CHAPITRE;Résidus des industries alimentaires;;;;;;;;;
2301;RANGEE 01;"Flours, meal and pellets, of meat or meat offal, of fish or of crustaceans, molluscs or other aquatic invertebrates, unfit for human consumption; greaves";;;;;;;;;
230110;HS6;Farines de viandes ou d'abats;Flours of meat or offal;;;;;;;;
2301101000;HS10;Farines de viandes ou d'abats - Espèce 1;Flours of meat or offal - Species 1;Alimentation animale;15.0;2.0;3.0;19.0;;910 Déclaration d'Importation du Produit | 210 Autorisation de Libre Circulation | 902 Autorisation d'admission du produit | 215 Certificat Phytosanitaire du Pays d'Origine;39.0
2301102000;HS10;Farines de viandes ou d'abats - Espèce 2;Flours of meat or offal - Species 2;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
2301109000;HS10;Farines de viandes ou d'abats - Autre espèce;Flours of meat or offal - Other species;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
230120;HS6;Farines de poissons;Fish meal;;;;;;;;
2301201000;HS10;Farines de poissons;Fish meal;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
2301202000;HS10;Farines de poissons;Fish meal;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
2301209000;HS10;Farines de poissons - Autre;Fish meal - Other;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
2302;RANGEE 02;"Bran, sharps and other residues; whether or not in the form of pellets derived from the sifting, milling or other working of cereals or of leguminous plants";;;;;;;;;
230210;HS6;Sons et résidus de maïs;Maize bran and residues;;;;;;;;
230210;HS6-DIRECT;Sons et résidus de maïs;Maize bran and residues;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
230230;HS6;Sons et résidus de blé;Wheat bran and residues;;;;;;;;
230230;HS6-DIRECT;Sons et résidus de blé;Wheat bran and residues;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
230240;HS6;Sons et résidus d'autres céréales;Other cereal bran and residues;;;;;;;;
2302401000;HS10;Sons et résidus d'autres céréales - Espèce 1;Other cereal bran and residues - Species 1;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
2302402000;HS10;Sons et résidus d'autres céréales - Espèce 2;Other cereal bran and residues - Species 2;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
2302409000;HS10;Sons et résidus d'autres céréales - Autre espèce;Other cereal bran and residues - Other species;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
230250;HS6;Sons et résidus de légumineuses;Legume bran and residues;;;;;;;;
2302501000;HS10;Sons et résidus de légumineuses - Espèce 1;Legume bran and residues - Species 1;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
2302502000;HS10;Sons et résidus de légumineuses - Espèce 2;Legume bran and residues - Species 2;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
2302509000;HS10;Sons et résidus de légumineuses - Autre espèce;Legume bran and residues - Other species;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
2303;RANGEE 03;"Residues of starch manufacture, similar residues; beet-pulp, bagasse and other waste of sugar manufacture, brewing or distilling dregs and waste, whether or not in the form of pellets";;;;;;;;;
230310;HS6;Résidus d'amidonnerie;Starch manufacturing residues;;;;;;;;
2303101000;HS10;Résidus d'amidonnerie;Starch manufacturing residues;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
2303102000;HS10;Résidus d'amidonnerie;Starch manufacturing residues;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
2303109000;HS10;Résidus d'amidonnerie - Autre;Starch manufacturing residues - Other;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
230320;HS6;Pulpes de betteraves;Beet-pulp;;;;;;;;
2303201000;HS10;Pulpes de betteraves;Beet-pulp;Alimentation animale;15.0;2.0;3.0;19.0;;=;39.0
