Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;DAPS_%;DD_%;PRCT_%;TCS_%;TVA_%;Formalites;Total_%
7104109000;HS10;Quartz piézo-électrique - Autre;Stones - Other;Bijouterie;;35.0;;;17.0;=;52.0
710421;HS6;Diamants;Stones;;;;;;;;
7104211000;HS10;Diamants - Type 1;Stones - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7104212000;HS10;Diamants - Type 2;Stones - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7104219000;HS10;Diamants - Autre;Stones - Other;Bijouterie;;35.0;;;17.0;=;52.0
710429;HS6;Autres;Stones;;;;;;;;
7104291000;HS10;Autres - Type 1;Stones - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7104292000;HS10;Autres - Type 2;Stones - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7104299000;HS10;Autres - Autre;Stones - Other;Bijouterie;;35.0;;;17.0;=;52.0
710491;HS6;Diamants;Stones;;;;;;;;
7104911000;HS10;Diamants - Type 1;Stones - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7104912000;HS10;Diamants - Type 2;Stones - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7104919000;HS10;Diamants - Autre;Stones - Other;Bijouterie;;35.0;;;17.0;=;52.0
710499;HS6;Autres;Stones;;;;;;;;
7104991000;HS10;Autres - Type 1;Stones - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7104992000;HS10;Autres - Type 2;Stones - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7104999000;HS10;Autres - Autre;Stones - Other;Bijouterie;;35.0;;;17.0;=;52.0
7105;RANGEE 05;Dust and powder of natural or synthetic precious or semi-precious stone;;;;;;;;;
710510;HS6;De diamants;Stones;;;;;;;;
7105101000;HS10;De diamants - Type 1;Stones - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7105102000;HS10;De diamants - Type 2;Stones - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7105109000;HS10;De diamants - Autre;Stones - Other;Bijouterie;;35.0;;;17.0;=;52.0
710590;HS6;Autres;Stones;;;;;;;;
7105901000;HS10;Autres - Type 1;Stones - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7105902000;HS10;Autres - Type 2;Stones - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7105909000;HS10;Autres - Autre;Stones - Other;Bijouterie;;35.0;;;17.0;=;52.0
7106;RANGEE 06;"Silver (including silver plated with gold or platinum); unwrought or in semi-manufactured forms, or in powder form";;;;;;;;;
710610;HS6;Poudres;Metals;;;;;;;;
7106101000;HS10;Poudres - Type 1;Metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7106102000;HS10;Poudres - Type 2;Metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7106109000;HS10;Poudres - Autre;Metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
710691;HS6;Sous formes brutes;Metals;;;;;;;;
7106911000;HS10;Sous formes brutes - Type 1;Metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7106912000;HS10;Sous formes brutes - Type 2;Metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7106919000;HS10;Sous formes brutes - Autre;Metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
710692;HS6;Sous formes mi-ouvrées;Metals;;;;;;;;
7106921000;HS10;Sous formes mi-ouvrées - Type 1;Metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7106922000;HS10;Sous formes mi-ouvrées - Type 2;Metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7106929000;HS10;Sous formes mi-ouvrées - Autre;Metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
7107;RANGEE 07;"Base metals clad with silver; not further worked than semi-manufactured";;;;;;;;;
710700;HS6;Plaqué ou doublé d'argent sur métaux communs;Base metals clad with silver;;;;;;;;
7107001000;HS10;Plaqué ou doublé d'argent sur métaux communs - Type 1;Base metals clad with silver - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7107002000;HS10;Plaqué ou doublé d'argent sur métaux communs - Type 2;Base metals clad with silver - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7107009000;HS10;Plaqué ou doublé d'argent sur métaux communs - Autre;Base metals clad with silver - Other;Bijouterie;;35.0;;;17.0;=;52.0
7108;RANGEE 08;Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form;;;;;;;;;
710811;HS6;Poudres;Metals;;;;;;;;
7108111000;HS10;Poudres - Type 1;Metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7108112000;HS10;Poudres - Type 2;Metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7108119000;HS10;Poudres - Autre;Metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
710812;HS6;Sous autres formes brutes;Metals;;;;;;;;
7108121000;HS10;Sous autres formes brutes - Type 1;Metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7108122000;HS10;Sous autres formes brutes - Type 2;Metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7108129000;HS10;Sous autres formes brutes - Autre;Metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
710813;HS6;Sous autres formes mi-ouvrées;Metals;;;;;;;;
7108131000;HS10;Sous autres formes mi-ouvrées - Type 1;Metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7108132000;HS10;Sous autres formes mi-ouvrées - Type 2;Metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7108139000;HS10;Sous autres formes mi-ouvrées - Autre;Metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
710820;HS6;A usage monétaire;Gold;;;;;;;;
7108201000;HS10;A usage monétaire - Type 1;Gold - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7108202000;HS10;A usage monétaire - Type 2;Gold - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7108209000;HS10;A usage monétaire - Autre;Gold - Other;Bijouterie;;35.0;;;17.0;=;52.0
7109;RANGEE 09;Base metals or silver, clad with gold, not further worked than semi-manufactured;;;;;;;;;
710900;HS6;Plaqué ou doublé d'or sur métaux communs ou sur argent;Base metals or silver;;;;;;;;
7109001000;HS10;Plaqué ou doublé d'or sur métaux communs ou sur argent - Type 1;Base metals or silver - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7109002000;HS10;Plaqué ou doublé d'or sur métaux communs ou sur argent - Type 2;Base metals or silver - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7109009000;HS10;Plaqué ou doublé d'or sur métaux communs ou sur argent - Autre;Base metals or silver - Other;Bijouterie;;35.0;;;17.0;=;52.0
7110;RANGEE 10;"Platinum; unwrought or in semi-manufactured forms, or in powder form";;;;;;;;;
711011;HS6;Sous forme brutes ou en poudres;Metals;;;;;;;;
7110111000;HS10;Sous forme brutes ou en poudres - Type 1;Metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7110112000;HS10;Sous forme brutes ou en poudres - Type 2;Metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7110119000;HS10;Sous forme brutes ou en poudres - Autre;Metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
711019;HS6;Autres;Metals;;;;;;;;
7110191000;HS10;Autres - Type 1;Metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7110192000;HS10;Autres - Type 2;Metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7110199000;HS10;Autres - Autre;Metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
711021;HS6;Sous forme brutes ou en poudres;Metals;;;;;;;;
7110211000;HS10;Sous forme brutes ou en poudres - Type 1;Metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7110212000;HS10;Sous forme brutes ou en poudres - Type 2;Metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7110219000;HS10;Sous forme brutes ou en poudres - Autre;Metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
711029;HS6;Autres;Metals;;;;;;;;
7110291000;HS10;Autres - Type 1;Metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7110292000;HS10;Autres - Type 2;Metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7110299000;HS10;Autres - Autre;Metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
711031;HS6;Sous formes brutes ou en poudres;Metals;;;;;;;;
7110311000;HS10;Sous formes brutes ou en poudres - Type 1;Metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7110312000;HS10;Sous formes brutes ou en poudres - Type 2;Metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7110319000;HS10;Sous formes brutes ou en poudres - Autre;Metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
711039;HS6;Autres;Metals;;;;;;;;
7110391000;HS10;Autres - Type 1;Metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7110392000;HS10;Autres - Type 2;Metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7110399000;HS10;Autres - Autre;Metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
711041;HS6;Sous formes brutes ou en poudres;Metals;;;;;;;;
7110411000;HS10;Sous formes brutes ou en poudres - Type 1;Metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7110412000;HS10;Sous formes brutes ou en poudres - Type 2;Metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7110419000;HS10;Sous formes brutes ou en poudres - Autre;Metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
711049;HS6;Autres;Metals;;;;;;;;
7110491000;HS10;Autres - Type 1;Metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7110492000;HS10;Autres - Type 2;Metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7110499000;HS10;Autres - Autre;Metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
7111;RANGEE 11;"Base metals, silver or gold, clad with platinum; not further worked than semi-manufactured";;;;;;;;;
711100;HS6;Plaqué ou doublé de platine sur métaux communs;Base metals;;;;;;;;
7111001000;HS10;Plaqué ou doublé de platine sur métaux communs - Type 1;Base metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7111002000;HS10;Plaqué ou doublé de platine sur métaux communs - Type 2;Base metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7111009000;HS10;Plaqué ou doublé de platine sur métaux communs - Autre;Base metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
7112;RANGEE 12;"Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap containing precious metal compounds, of a kind uses principally for the recovery of precious metal other than goods of heading 85.49";;;;;;;;;
711230;HS6;Cendres contenant des métaux précieux ou des composés de métaux précieux;Waste and scrap of precious metal or of metal clad with precious metal;;;;;;;;
7112301000;HS10;Cendres contenant des métaux précieux ou des composés de métaux précieux - Type 1;Waste and scrap of precious metal or of metal clad with precious metal - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7112302000;HS10;Cendres contenant des métaux précieux ou des composés de métaux précieux - Type 2;Waste and scrap of precious metal or of metal clad with precious metal - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7112309000;HS10;Cendres contenant des métaux précieux ou des composés de métaux précieux - Autre;Waste and scrap of precious metal or of metal clad with precious metal - Other;Bijouterie;;35.0;;;17.0;=;52.0
711291;HS6;D'or;Waste and scrap of precious metals;;;;;;;;
7112911000;HS10;D'or - Type 1;Waste and scrap of precious metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7112912000;HS10;D'or - Type 2;Waste and scrap of precious metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7112919000;HS10;D'or - Autre;Waste and scrap of precious metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
711292;HS6;De platine;Waste and scrap of precious metals;;;;;;;;
7112921000;HS10;De platine - Type 1;Waste and scrap of precious metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7112922000;HS10;De platine - Type 2;Waste and scrap of precious metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7112929000;HS10;De platine - Autre;Waste and scrap of precious metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
711299;HS6;Autres;Waste and scrap of precious metals;;;;;;;;
7112991000;HS10;Autres - Type 1;Waste and scrap of precious metals - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7112992000;HS10;Autres - Type 2;Waste and scrap of precious metals - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7112999000;HS10;Autres - Autre;Waste and scrap of precious metals - Other;Bijouterie;;35.0;;;17.0;=;52.0
7113;RANGEE 13;Jewellery articles and parts thereof, of precious metal or of metal clad with precious metal;;;;;;;;;
711311;HS6;En argent;Jewellery;;;;;;;;
7113111000;HS10;En argent - Type 1;Jewellery - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7113112000;HS10;En argent - Type 2;Jewellery - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7113119000;HS10;En argent - Autre;Jewellery - Other;Bijouterie;;35.0;;;17.0;=;52.0
711319;HS6;En autres métaux précieux;Jewellery;;;;;;;;
7113191000;HS10;En autres métaux précieux - Type 1;Jewellery - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7113192000;HS10;En autres métaux précieux - Type 2;Jewellery - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7113199000;HS10;En autres métaux précieux - Autre;Jewellery - Other;Bijouterie;;35.0;;;17.0;=;52.0
711320;HS6;En plaqués ou doublés de métaux précieux sur métaux communs;Jewellery;;;;;;;;
7113201000;HS10;En plaqués ou doublés de métaux précieux sur métaux communs - Type 1;Jewellery - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7113202000;HS10;En plaqués ou doublés de métaux précieux sur métaux communs - Type 2;Jewellery - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7113209000;HS10;En plaqués ou doublés de métaux précieux sur métaux communs - Autre;Jewellery - Other;Bijouterie;;35.0;;;17.0;=;52.0
7114;RANGEE 14;Articles of goldsmiths' or silversmiths' wares and parts thereof, of precious metal or of metal clad with precious metal;;;;;;;;;
711411;HS6;En argent;Silversmiths' wares;;;;;;;;
7114111000;HS10;En argent - Type 1;Silversmiths' wares - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7114112000;HS10;En argent - Type 2;Silversmiths' wares - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7114119000;HS10;En argent - Autre;Silversmiths' wares - Other;Bijouterie;;35.0;;;17.0;=;52.0
711419;HS6;En autres métaux précieux;Goldsmiths' wares;;;;;;;;
7114191000;HS10;En autres métaux précieux - Type 1;Goldsmiths' wares - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7114192000;HS10;En autres métaux précieux - Type 2;Goldsmiths' wares - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7114199000;HS10;En autres métaux précieux - Autre;Goldsmiths' wares - Other;Bijouterie;;35.0;;;17.0;=;52.0
711420;HS6;En plaqués ou doublés de métaux précieux sur métaux communs;Goldsmiths' and silversmiths' wares;;;;;;;;
7114201000;HS10;En plaqués ou doublés de métaux précieux sur métaux communs - Type 1;Goldsmiths' and silversmiths' wares - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7114202000;HS10;En plaqués ou doublés de métaux précieux sur métaux communs - Type 2;Goldsmiths' and silversmiths' wares - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7114209000;HS10;En plaqués ou doublés de métaux précieux sur métaux communs - Autre;Goldsmiths' and silversmiths' wares - Other;Bijouterie;;35.0;;;17.0;=;52.0
7115;RANGEE 15;Articles of precious metal or of metal clad with precious metal;;;;;;;;;
711510;HS6;Catalyseurs sous formes de toiles ou de treillis en platine;Metal;;;;;;;;
7115101000;HS10;Catalyseurs sous formes de toiles ou de treillis en platine - Type 1;Metal - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7115102000;HS10;Catalyseurs sous formes de toiles ou de treillis en platine - Type 2;Metal - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7115109000;HS10;Catalyseurs sous formes de toiles ou de treillis en platine - Autre;Metal - Other;Bijouterie;;35.0;;;17.0;=;52.0
711590;HS6;Autres;Metal;;;;;;;;
7115901000;HS10;Autres - Type 1;Metal - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7115902000;HS10;Autres - Type 2;Metal - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7115909000;HS10;Autres - Autre;Metal - Other;Bijouterie;;35.0;;;17.0;=;52.0
7116;RANGEE 16;Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed);;;;;;;;;
711610;HS6;En perles fines ou de culture;Pearls;;;;;;;;
7116101000;HS10;En perles fines ou de culture - Type 1;Pearls - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7116102000;HS10;En perles fines ou de culture - Type 2;Pearls - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7116109000;HS10;En perles fines ou de culture - Autre;Pearls - Other;Bijouterie;;35.0;;;17.0;=;52.0
711620;HS6;En pierres gemmes ou en pierres synthétiques ou reconstituées;Stones;;;;;;;;
7116201000;HS10;En pierres gemmes ou en pierres synthétiques ou reconstituées - Type 1;Stones - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7116202000;HS10;En pierres gemmes ou en pierres synthétiques ou reconstituées - Type 2;Stones - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7116209000;HS10;En pierres gemmes ou en pierres synthétiques ou reconstituées - Autre;Stones - Other;Bijouterie;;35.0;;;17.0;=;52.0
7117;RANGEE 17;Imitation jewellery;;;;;;;;;
711711;HS6;Boutons de manchettes et boutons similaires;Jewellery;;;;;;;;
7117111000;HS10;Boutons de manchettes et boutons similaires - Type 1;Jewellery - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7117112000;HS10;Boutons de manchettes et boutons similaires - Type 2;Jewellery - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7117119000;HS10;Boutons de manchettes et boutons similaires - Autre;Jewellery - Other;Bijouterie;;35.0;;;17.0;=;52.0
711719;HS6;Autres;Jewellery;;;;;;;;
7117191000;HS10;Autres - Type 1;Jewellery - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7117192000;HS10;Autres - Type 2;Jewellery - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7117199000;HS10;Autres - Autre;Jewellery - Other;Bijouterie;;35.0;;;17.0;=;52.0
711790;HS6;Autres;Jewellery;;;;;;;;
7117901000;HS10;Autres - Type 1;Jewellery - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7117902000;HS10;Autres - Type 2;Jewellery - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7117909000;HS10;Autres - Autre;Jewellery - Other;Bijouterie;;35.0;;;17.0;=;52.0
7118;RANGEE 18;Coin;;;;;;;;;
711810;HS6;Monnaies n'ayant pas cours légal;Coin (other than gold coin);;;;;;;;
7118101000;HS10;Monnaies n'ayant pas cours légal - Type 1;Coin (other than gold coin) - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7118102000;HS10;Monnaies n'ayant pas cours légal - Type 2;Coin (other than gold coin) - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7118109000;HS10;Monnaies n'ayant pas cours légal - Autre;Coin (other than gold coin) - Other;Bijouterie;;35.0;;;17.0;=;52.0
711890;HS6;Autres;Coin;;;;;;;;
7118901000;HS10;Autres - Type 1;Coin - Type 1;Bijouterie;;35.0;;;17.0;=;52.0
7118902000;HS10;Autres - Type 2;Coin - Type 2;Bijouterie;;35.0;;;17.0;=;52.0
7118909000;HS10;Autres - Autre;Coin - Other;Bijouterie;;35.0;;;17.0;=;52.0
SECTION XV;SECTION;Métaux communs et ouvrages en ces métaux;Base metals and articles of base metal;;;;;;;;
CHAPITRE 72;CHAPITRE;Fonte, fer et acier;;;;;;;;;
7201;RANGEE 01;Pig iron and spiegeleisen in pigs, blocks or other primary forms;;;;;;;;;
720110;HS6;Fontes brutes non alliées;Non-alloy pig iron;;;;;;;;
7201101000;HS10;Fontes brutes non alliées - Type 1;Non-alloy pig iron - Type 1;Métallurgie;;20.0;;;17.0;910 Déclaration d'Importation du Produit;37.0
7201102000;HS10;Fontes brutes non alliées - Type 2;Non-alloy pig iron - Type 2;Métallurgie;;20.0;;;17.0;=;37.0
7201109000;HS10;Fontes brutes non alliées - Autre;Non-alloy pig iron - Other;Métallurgie;;20.0;;;17.0;=;37.0
720120;HS6;Fontes brutes alliées;Alloy pig iron;;;;;;;;
7201201000;HS10;Fontes brutes alliées - Type 1;Alloy pig iron - Type 1;Métallurgie;;20.0;;;17.0;=;37.0
7201202000;HS10;Fontes brutes alliées - Type 2;Alloy pig iron - Type 2;Métallurgie;;20.0;;;17.0;=;37.0
7201209000;HS10;Fontes brutes alliées - Autre;Alloy pig iron - Other;Métallurgie;;20.0;;;17.0;=;37.0
720150;HS6;Fontes spiegel;Spiegeleisen;;;;;;;;
7201501000;HS10;Fontes spiegel - Type 1;Spiegeleisen - Type 1;Métallurgie;;20.0;;;17.0;=;37.0
7201502000;HS10;Fontes spiegel - Type 2;Spiegeleisen - Type 2;Métallurgie;;20.0;;;17.0;=;37.0
7201509000;HS10;Fontes spiegel - Autre;Spiegeleisen - Other;Métallurgie;;20.0;;;17.0;=;37.0
7202;RANGEE 02;Ferro-alloys;;;;;;;;;
720211;HS6;Ferro-manganèse >2% carbone;Ferro-manganese >2% carbon;;;;;;;;
720211;HS6-DIRECT;Ferro-manganèse >2% carbone;Ferro-manganese >2% carbon;Métallurgie;;20.0;;;17.0;=;37.0
720219;HS6;Ferromanganèse ≤2% carbone;Ferromanganese ≤2% carbon;;;;;;;;
7202191000;HS10;Ferromanganèse ≤2% carbone - Type 1;Ferromanganese ≤2% carbon - Type 1;Métallurgie;;20.0;;;17.0;=;37.0
7202192000;HS10;Ferromanganèse ≤2% carbone - Type 2;Ferromanganese ≤2% carbon - Type 2;Métallurgie;;20.0;;;17.0;=;37.0
7202199000;HS10;Ferromanganèse ≤2% carbone - Autre;Ferromanganese ≤2% carbon - Other;Métallurgie;;20.0;;;17.0;=;37.0
720221;HS6;Ferro-silicium >55%;Ferro-silicon >55%;;;;;;;;
