Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;PRCT_%;T.C.S_%;T.V.A_%;D.A.P.S_%;Formalites;Total_%
9101291000;HS10;Autres montres bracelets meme incorporant un compteur de temps autres avec boite en or ou en plaques ou doublesdor;Autres montres bracelets meme incorporant un compteur de temps autres avec boite en or ou en plaques ou doublesdor;Horlogerie;30.0;2.0;;19.0;;=;51.0
9101292000;HS10;Autres montres bracelets meme incorporant un compteur de temps autres avec boite en platine ou en plaques ou doubles de platine;Autres montres bracelets meme incorporant un compteur de temps autres avec boite en platine ou en plaques ou doubles de platine;Horlogerie;30.0;2.0;;19.0;;=;51.0
9101299000;HS10;Autres - Autre;Wrist-watches - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910191;HS6;Fonctionnant électriquement;Pocket-watches and other watches;;;;;;;;
9101911000;HS10;Autres fonctionnant électriquement avec boite en or ou en plaques ou doublesdor;Autres fonctionnant electriquement avec boite en or ou en plaques ou doublesdor;Horlogerie;30.0;2.0;;19.0;;=;51.0
9101912000;HS10;Autres fonctionnant électriquement avec boite en platine ou en plaques ou doubles de platine;Autres fonctionnant electriquement avec boite en platine ou en plaques ou doubles de platine;Horlogerie;30.0;2.0;;19.0;;=;51.0
9101919000;HS10;Fonctionnant électriquement - Autre;Pocket-watches and other watches - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910199;HS6;Autres;Pocket-watches and other watches;;;;;;;;
9101991000;HS10;Autres autres avec boite en or ou en plaques ou doublesdor;Autres autres avec boite en or ou en plaques ou doublesdor;Horlogerie;30.0;2.0;;19.0;;=;51.0
9101992000;HS10;Autres autres avec boite en platine ou en plaques ou doubles de platine;Autres autres avec boite en platine ou en plaques ou doubles de platine;Horlogerie;30.0;2.0;;19.0;;=;51.0
9101999000;HS10;Autres - Autre;Pocket-watches and other watches - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
9102;RANGEE 02;Wrist-watches, pocket-watches, stop-watches and other watches, other than those of heading no. 9101;;;;;;;;;
910211;HS6;A affichage mécanique seulement;Wrist-watches;;;;;;;;
9102111000;HS10;A affichage mécanique seulement;Wrist-watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9102112000;HS10;A affichage mécanique seulement;Wrist-watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9102119000;HS10;A affichage mécanique seulement - Autre;Wrist-watches - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910212;HS6;A affichage optoélectronique seulement;Wrist-watches;;;;;;;;
9102121000;HS10;A affichage optoélectronique seulement;Wrist-watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9102122000;HS10;A affichage optoélectronique seulement;Wrist-watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9102129000;HS10;A affichage optoélectronique seulement - Autre;Wrist-watches - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910219;HS6;Autres;Wrist-watches;;;;;;;;
9102191000;HS10;Autres;Wrist-watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9102192000;HS10;Autres;Wrist-watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9102199000;HS10;Autres - Autre;Wrist-watches - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910221;HS6;A remontage automatique;Wrist-watches;;;;;;;;
9102211000;HS10;A remontage automatique;Wrist-watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9102212000;HS10;A remontage automatique;Wrist-watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9102219000;HS10;A remontage automatique - Autre;Wrist-watches - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910229;HS6;Autres;Wrist-watches;;;;;;;;
9102291000;HS10;Autres;Wrist-watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9102292000;HS10;Autres;Wrist-watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9102299000;HS10;Autres - Autre;Wrist-watches - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910291;HS6;Fonctionnant électriquement;Pocket watches and other watches;;;;;;;;
9102911000;HS10;Fonctionnant électriquement;Pocket watches and other watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9102912000;HS10;Fonctionnant électriquement;Pocket watches and other watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9102919000;HS10;Fonctionnant électriquement - Autre;Pocket watches and other watches - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910299;HS6;Autres;Pocket watches and other watches;;;;;;;;
9102991000;HS10;Autres;Pocket watches and other watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9102992000;HS10;Autres;Pocket watches and other watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9102999000;HS10;Autres - Autre;Pocket watches and other watches - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
9103;RANGEE 03;"Clocks; with watch movements, excluding clocks of heading no. 9104";;;;;;;;;
910310;HS6;Fonctionnant électriquement :;Clocks;;;;;;;;
9103101000;HS10;Fonctionnant électriquement en metaux precieux ou en plaques ou doubles de metaux precieux;Fonctionnant electriquement en metaux precieux ou en plaques ou doubles de metaux precieux;Horlogerie;30.0;2.0;;19.0;;=;51.0
9103102000;HS10;Fonctionnant électriquement :;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9103109000;HS10;Fonctionnant électriquement : - Autre;Clocks - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910390;HS6;Autres :;Clocks;;;;;;;;
9103901000;HS10;Autres en metaux precieux ou en plaques ou doubles de metaux precieux;Autres en metaux precieux ou en plaques ou doubles de metaux precieux;Horlogerie;30.0;2.0;;19.0;;=;51.0
9103902000;HS10;Autres :;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9103909000;HS10;Autres : - Autre;Clocks - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
9104;RANGEE 04;Instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels;;;;;;;;;
910400;HS6;Montres de tableaux de bord et montres similaires;Clocks;;;;;;;;
9104001000;HS10;Destines a des vehicules aeriens;Destines a des vehicules aeriens;Horlogerie;30.0;2.0;;19.0;;=;51.0
9104002000;HS10;Destines a des vehicules automobiles;Destines a des vehicules automobiles;Horlogerie;30.0;2.0;;19.0;;=;51.0
9104009000;HS10;Montres de tableaux de bord et montres similaires - Autre;Clocks - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
9105;RANGEE 05;Clocks, other, n.e.c.;;;;;;;;;
910511;HS6;Fonctionnant électriquement :;Clocks;;;;;;;;
9105111000;HS10;Fonctionnant électriquement :;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9105112000;HS10;Fonctionnant électriquement :;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9105119000;HS10;Fonctionnant électriquement : - Autre;Clocks - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910519;HS6;Autres :;Clocks;;;;;;;;
9105191000;HS10;Autres :;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9105192000;HS10;Autres :;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9105199000;HS10;Autres : - Autre;Clocks - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910521;HS6;Fonctionnant électriquement :;Clocks;;;;;;;;
9105211000;HS10;Fonctionnant électriquement :;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9105212000;HS10;Fonctionnant électriquement :;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9105219000;HS10;Fonctionnant électriquement : - Autre;Clocks - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910529;HS6;Autres :;Clocks;;;;;;;;
9105291000;HS10;Autres :;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9105292000;HS10;Autres :;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9105299000;HS10;Autres : - Autre;Clocks - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910591;HS6;Fonctionnant électriquement :;Clocks;;;;;;;;
9105911000;HS10;Fonctionnant électriquement :;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9105912000;HS10;Fonctionnant électriquement :;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9105919000;HS10;Fonctionnant électriquement : - Autre;Clocks - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910599;HS6;Autres :;Clocks;;;;;;;;
9105991000;HS10;Autres :;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9105992000;HS10;Autres :;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9105999000;HS10;Autres : - Autre;Clocks - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
9106;RANGEE 06;Time of day recording apparatus and apparatus for measuring, recording or otherwise indicating intervals of time, with clock, watch movement or synchronous motor;;;;;;;;;
910610;HS6;Horloge de pointage;horodateurs et horocompteurs;;;;;;;;
9106101000;HS10;Horloges de pointage horodateurs et horocompteurs horloges de pointage enregistreurs de presence;Horloges de pointage horodateurs et horocompteurs horloges de pointage enregistreurs de presence;Horlogerie;30.0;2.0;;19.0;;=;51.0
9106102000;HS10;Horloges de pointage horodateurs et horocompteurs horodateurs et horocompteurs;Horloges de pointage horodateurs et horocompteurs horodateurs et horocompteurs;Horlogerie;30.0;2.0;;19.0;;=;51.0
9106109000;HS10;Horloge de pointage - Autre;horodateurs et horocompteurs - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910690;HS6;Autres :;Time recording apparatus;;;;;;;;
9106901000;HS10;Autres parcmètres;Autres parcmetres;Horlogerie;30.0;2.0;;19.0;;=;51.0
9106902000;HS10;Autres controleurs de rondes;Autres controleurs de rondes;Horlogerie;30.0;2.0;;19.0;;=;51.0
9106909000;HS10;Autres : - Autre;Time recording apparatus - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
9107;RANGEE 07;"Time switches; with clock, watch movement or synchronous motor";;;;;;;;;
910700;HS6;Interrupteurs horaires et autres appareils permettant de déclencher un mécanisme à temps donné;Time switches;;;;;;;;
9107001000;HS10;Interrupteurs horaires et autres appareils permettant de déclencher un mécanisme à temps donné;Time switches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9107002000;HS10;Interrupteurs horaires et autres appareils permettant de déclencher un mécanisme à temps donné;Time switches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9107009000;HS10;Interrupteurs horaires et autres appareils permettant de déclencher un mécanisme à temps donné - Autre;Time switches - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
9108;RANGEE 08;"Watch movements; complete and assembled";;;;;;;;;
910811;HS6;A affichage mécanique seulement ou avec un dispositif qui permette d'incorporer un affichage mécanique;Watch movements;;;;;;;;
9108111000;HS10;A affichage mécanique seulement ou avec un dispositif qui permette d'incorporer un affichage mécanique;Watch movements;Horlogerie;30.0;2.0;;19.0;;=;51.0
9108112000;HS10;A affichage mécanique seulement ou avec un dispositif qui permette d'incorporer un affichage mécanique;Watch movements;Horlogerie;30.0;2.0;;19.0;;=;51.0
9108119000;HS10;A affichage mécanique seulement ou avec un dispositif qui permette d'incorporer un affichage mécanique - Autre;Watch movements - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910812;HS6;A affichage opto-électronique seulement;Watch movements;;;;;;;;
9108121000;HS10;A affichage opto-électronique seulement;Watch movements;Horlogerie;30.0;2.0;;19.0;;=;51.0
9108122000;HS10;A affichage opto-électronique seulement;Watch movements;Horlogerie;30.0;2.0;;19.0;;=;51.0
9108129000;HS10;A affichage opto-électronique seulement - Autre;Watch movements - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910819;HS6;Autres;Watch movements;;;;;;;;
9108191000;HS10;Autres;Watch movements;Horlogerie;30.0;2.0;;19.0;;=;51.0
9108192000;HS10;Autres;Watch movements;Horlogerie;30.0;2.0;;19.0;;=;51.0
9108199000;HS10;Autres - Autre;Watch movements - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910820;HS6;A remontage automatique;Watch movements;;;;;;;;
9108201000;HS10;A remontage automatique;Watch movements;Horlogerie;30.0;2.0;;19.0;;=;51.0
9108202000;HS10;A remontage automatique;Watch movements;Horlogerie;30.0;2.0;;19.0;;=;51.0
9108209000;HS10;A remontage automatique - Autre;Watch movements - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910890;HS6;Autres;Watch movements;;;;;;;;
9108901000;HS10;Autres;Watch movements;Horlogerie;30.0;2.0;;19.0;;=;51.0
9108902000;HS10;Autres;Watch movements;Horlogerie;30.0;2.0;;19.0;;=;51.0
9108909000;HS10;Autres - Autre;Watch movements - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
9109;RANGEE 09;"Clock movements; complete and assembled";;;;;;;;;
910910;HS6;Fonctionnant électriquement;Clock movements;;;;;;;;
9109101000;HS10;Fonctionnant électriquement de reveils;Fonctionnant electriquement de reveils;Horlogerie;30.0;2.0;;19.0;;=;51.0
9109102000;HS10;Fonctionnant électriquement;Clock movements;Horlogerie;30.0;2.0;;19.0;;=;51.0
9109109000;HS10;Fonctionnant électriquement - Autre;Clock movements - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
910990;HS6;Autres;Clock movements;;;;;;;;
9109901000;HS10;Autres;Clock movements;Horlogerie;30.0;2.0;;19.0;;=;51.0
9109902000;HS10;Autres;Clock movements;Horlogerie;30.0;2.0;;19.0;;=;51.0
9109909000;HS10;Autres - Autre;Clock movements - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
9110;RANGEE 10;"Watch or clock movements, complete, unassembled or partly assembled (movement sets); incomplete watch or clock movements, assembled; rough watch or clock movements";;;;;;;;;
911011;HS6;Mouvements complets;Watches;;;;;;;;
9110111000;HS10;Mouvements complets;Watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9110112000;HS10;Mouvements complets;Watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9110119000;HS10;Mouvements complets - Autre;Watches - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
911012;HS6;Mouvements incomplets;Watches;;;;;;;;
9110121000;HS10;Mouvements incomplets;Watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9110122000;HS10;Mouvements incomplets;Watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9110129000;HS10;Mouvements incomplets - Autre;Watches - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
911019;HS6;Ebauches;Watches;;;;;;;;
9110191000;HS10;Ebauches;Watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9110192000;HS10;Ebauches;Watches;Horlogerie;30.0;2.0;;19.0;;=;51.0
9110199000;HS10;Ebauches - Autre;Watches - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
911090;HS6;Autres;Clocks;;;;;;;;
9110901000;HS10;Autres;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9110902000;HS10;Autres;Clocks;Horlogerie;30.0;2.0;;19.0;;=;51.0
9110909000;HS10;Autres - Autre;Clocks - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
9111;RANGEE 11;Watch cases and parts thereof;;;;;;;;;
911110;HS6;Boîtes en métaux précieux ou en plaqués ou doublés de métaux précieux;Watch cases;;;;;;;;
9111101000;HS10;Boîtes en metaux precieux ou en plaques ou doubles de metaux precieux boîtes en or ou en plaques ou doublesdor;Boites en metaux precieux ou en plaques ou doubles de metaux precieux boites en or ou en plaques ou doublesdor;Horlogerie;30.0;2.0;;19.0;;=;51.0
9111102000;HS10;Boîtes en metaux precieux ou en plaques ou doubles de metaux precieux boîtes en platine ou en plaques ou doubles de platine;Boites en metaux precieux ou en plaques ou doubles de metaux precieux boites en platine ou en plaques ou doubles de platine;Horlogerie;30.0;2.0;;19.0;;=;51.0
9111109000;HS10;Boîtes en métaux précieux ou en plaqués ou doublés de métaux précieux - Autre;Watch cases - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
911120;HS6;Boîtes en métaux communs;Watch cases;;;;;;;;
9111201000;HS10;Boîtes en metaux communs meme dores ou argentes boîtes en metaux communs dores;Boites en metaux communs meme dores ou argentes boites en metaux communs dores;Horlogerie;30.0;2.0;;19.0;;=;51.0
9111202000;HS10;Boîtes en metaux communs meme dores ou argentes boîtes en metaux communs argentes;Boites en metaux communs meme dores ou argentes boites en metaux communs argentes;Horlogerie;30.0;2.0;;19.0;;=;51.0
9111209000;HS10;Boîtes en métaux communs - Autre;Watch cases - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
911180;HS6;Autres boîtes;Watch cases;;;;;;;;
9111801000;HS10;Autres boîtes;Watch cases;Horlogerie;30.0;2.0;;19.0;;=;51.0
9111802000;HS10;Autres boîtes;Watch cases;Horlogerie;30.0;2.0;;19.0;;=;51.0
9111809000;HS10;Autres boîtes - Autre;Watch cases - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
911190;HS6;Parties;Watch cases and parts thereof;;;;;;;;
9111901000;HS10;Parties;Watch cases and parts thereof;Horlogerie;30.0;2.0;;19.0;;=;51.0
9111902000;HS10;Parties en plaques ou doubles de metaux precieux;Parties en plaques ou doubles de metaux precieux;Horlogerie;30.0;2.0;;19.0;;=;51.0
9111909000;HS10;Parties - Autre;Watch cases and parts thereof - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
9112;RANGEE 12;Clock cases and cases of a similar type for other goods of this chapter and parts thereof;;;;;;;;;
911220;HS6;Cages et cabinets;Clock cases and similar cases for other goods of chapter 91;;;;;;;;
9112201000;HS10;Cages et cabinets;Clock cases and similar cases for other goods of chapter 91;Horlogerie;30.0;2.0;;19.0;;=;51.0
9112202000;HS10;Cages et cabinets;Clock cases and similar cases for other goods of chapter 91;Horlogerie;30.0;2.0;;19.0;;=;51.0
9112209000;HS10;Cages et cabinets - Autre;Clock cases and similar cases for other goods of chapter 91 - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
911290;HS6;Parties;Clock cases and similar cases for other goods of chapter 91;;;;;;;;
9112901000;HS10;Parties;Clock cases and similar cases for other goods of chapter 91;Horlogerie;30.0;2.0;;19.0;;=;51.0
9112902000;HS10;Parties;Clock cases and similar cases for other goods of chapter 91;Horlogerie;30.0;2.0;;19.0;;=;51.0
9112909000;HS10;Parties - Autre;Clock cases and similar cases for other goods of chapter 91 - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
9113;RANGEE 13;Watch straps, watch bands, watch bracelets and parts thereof;;;;;;;;;
911310;HS6;En métaux précieux ou en plaqués ou doublés de métaux précieux;Watch straps;;;;;;;;
9113101000;HS10;En metaux precieux ou en plaques ou doubles de metaux precieux en metaux precieux;En metaux precieux ou en plaques ou doubles de metaux precieux en metaux precieux;Horlogerie;30.0;2.0;;19.0;;=;51.0
9113102000;HS10;En metaux precieux ou en plaques ou doubles de metaux precieux en plaques ou doubles de metaux precieux;En metaux precieux ou en plaques ou doubles de metaux precieux en plaques ou doubles de metaux precieux;Horlogerie;30.0;2.0;;19.0;;=;51.0
9113109000;HS10;En métaux précieux ou en plaqués ou doublés de métaux précieux - Autre;Watch straps - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
911320;HS6;En métaux communs;Watch straps;;;;;;;;
9113201000;HS10;En métaux communs;Watch straps;Horlogerie;30.0;2.0;;19.0;;=;51.0
9113202000;HS10;En métaux communs;Watch straps;Horlogerie;30.0;2.0;;19.0;;=;51.0
9113209000;HS10;En métaux communs - Autre;Watch straps - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
911390;HS6;Autres;Watch straps;;;;;;;;
9113901000;HS10;Autres en perles fines en pierres gemmes ou en pierres synthétiques ou reconstituees;Autres en perles fines en pierres gemmes ou en pierres synthetiques ou reconstituees;Horlogerie;30.0;2.0;;19.0;;=;51.0
9113902000;HS10;Autres;Watch straps;Horlogerie;30.0;2.0;;19.0;;=;51.0
9113909000;HS10;Autres - Autre;Watch straps - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
9114;RANGEE 14;"Clock or watch parts; n.e.c. in chapter 91";;;;;;;;;
911430;HS6;Cadrans;Clock or watch parts;;;;;;;;
9114301000;HS10;Cadrans;Clock or watch parts;Horlogerie;30.0;2.0;;19.0;;=;51.0
9114302000;HS10;Cadrans;Clock or watch parts;Horlogerie;30.0;2.0;;19.0;;=;51.0
9114309000;HS10;Cadrans - Autre;Clock or watch parts - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
911440;HS6;Platines et ponts;Clock or watch parts;;;;;;;;
9114401000;HS10;Platines et ponts;Clock or watch parts;Horlogerie;30.0;2.0;;19.0;;=;51.0
9114402000;HS10;Platines et ponts;Clock or watch parts;Horlogerie;30.0;2.0;;19.0;;=;51.0
9114409000;HS10;Platines et ponts - Autre;Clock or watch parts - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
911490;HS6;Autres;Clock or watch parts;;;;;;;;
9114901000;HS10;Autres pierres;Autres pierres;Horlogerie;30.0;2.0;;19.0;;=;51.0
9114902000;HS10;Autres ressorts y compris les spiraux;Autres ressorts y compris les spiraux;Horlogerie;30.0;2.0;;19.0;;=;51.0
9114909000;HS10;Autres - Autre;Clock or watch parts - Other;Horlogerie;30.0;2.0;;19.0;;=;51.0
CHAPITRE 92;CHAPITRE;Instruments de musique;;;;;;;;;
9201;RANGEE 01;"Pianos; including automatic pianos, harpsichords and other keyboard stringed instruments";;;;;;;;;
920110;HS6;Pianos droits;Musical instruments;;;;;;;;
9201101000;HS10;Pianos droits;Musical instruments;Divers;30.0;2.0;;19.0;;910 Déclaration d'Importation du Produit | 210 Autorisation de Libre Circulation;51.0
9201102000;HS10;Pianos droits;Musical instruments;Divers;30.0;2.0;;19.0;;=;51.0
9201109000;HS10;Pianos droits - Autre;Musical instruments - Other;Divers;30.0;2.0;;19.0;;=;51.0
920120;HS6;Pianos à queue;Musical instruments;;;;;;;;
9201201000;HS10;Pianos à queue;Musical instruments;Divers;30.0;2.0;;19.0;;=;51.0
9201202000;HS10;Pianos à queue;Musical instruments;Divers;30.0;2.0;;19.0;;=;51.0
9201209000;HS10;Pianos à queue - Autre;Musical instruments - Other;Divers;30.0;2.0;;19.0;;=;51.0
920190;HS6;Autres;Musical instruments;;;;;;;;
9201901000;HS10;Autres clavecins et clavicordes;Autres clavecins et clavicordes;Divers;30.0;2.0;;19.0;;=;51.0
9201902000;HS10;Autres;Musical instruments;Divers;30.0;2.0;;19.0;;=;51.0
9201909000;HS10;Autres - Autre;Musical instruments - Other;Divers;30.0;2.0;;19.0;;=;51.0
9202;RANGEE 02;"Musical instruments; string, n.e.c. in heading no. 9201, (e.g. guitars, violins, harps)";;;;;;;;;
920210;HS6;A cordes frottées à l'aide d'un archet;Musical instruments;;;;;;;;
9202101000;HS10;A cordes frottees a laide dun archet fabriques par methode traditionnelle;A cordes frottees a laide dun archet fabriques par methode traditionnelle;Divers;30.0;2.0;;19.0;;=;51.0
9202102000;HS10;A cordes frottées à l'aide d'un archet;Musical instruments;Divers;30.0;2.0;;19.0;;=;51.0
9202109000;HS10;A cordes frottées à l'aide d'un archet - Autre;Musical instruments - Other;Divers;30.0;2.0;;19.0;;=;51.0
920290;HS6;Autres;Musical instruments;;;;;;;;
9202901000;HS10;Autres;Musical instruments;Divers;30.0;2.0;;19.0;;=;51.0
9202902000;HS10;Autres;Musical instruments;Divers;30.0;2.0;;19.0;;=;51.0
9202909000;HS10;Autres - Autre;Musical instruments - Other;Divers;30.0;2.0;;19.0;;=;51.0
9205;RANGEE 05;"Musical instruments; wind (e.g. keyboard pipe organs, accordions, clarinets, trumpets, bagpipes), other than fairground organs and mechanical street organs";;;;;;;;;
920510;HS6;Instruments dits cuivres;Musical instruments;;;;;;;;
9205101000;HS10;Instruments ditscuivres trompettes cornets et flugelhorns;Instruments ditscuivres trompettes cornets et flugelhorns;Divers;30.0;2.0;;19.0;;=;51.0
9205102000;HS10;Instruments ditscuivres trombones;Instruments ditscuivres trombones;Divers;30.0;2.0;;19.0;;=;51.0
9205109000;HS10;Instruments dits cuivres - Autre;Musical instruments - Other;Divers;30.0;2.0;;19.0;;=;51.0
920590;HS6;Autres;Musical instruments;;;;;;;;
9205901000;HS10;Autres;Musical instruments;Divers;30.0;2.0;;19.0;;=;51.0
9205902000;HS10;Autres;Musical instruments;Divers;30.0;2.0;;19.0;;=;51.0
9205909000;HS10;Autres - Autre;Musical instruments - Other;Divers;30.0;2.0;;19.0;;=;51.0
9206;RANGEE 06;"Musical instruments; percussion (e.g. drums, xylophones, cymbals, castanets, maracas)";;;;;;;;;
920600;HS6;Instruments de musique à percussion (tambours;Musical instruments;;;;;;;;
9206001000;HS10;Instruments de musique à percussion (tambours;Musical instruments;Divers;30.0;2.0;;19.0;;=;51.0
9206002000;HS10;Instruments de musique à percussion (tambours;Musical instruments;Divers;30.0;2.0;;19.0;;=;51.0
